"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000097658","Gm16755","11",120.486339,120.48746,120.488582,"2",164.238439,"UNC4400809",6.58191684666194,FALSE
"ENSMUSG00000026718","Stam","2",14.0741,14.111219,14.148338,"15",29.835134,"UNC25281651",6.58184862329067,FALSE
"ENSMUSG00000070332","4933422H20Rik","11",115.440545,115.444408,115.44827,"4",134.556536,"UNC8270613",6.581816068411,FALSE
"ENSMUSG00000017774","Myo1c","11",75.650504,75.662207,75.67391,"11",99.090671,"UNC20224006",6.5817860463374,FALSE
"ENSMUSG00000012422","Tmem167","13",90.089123,90.116515,90.143907,"18",58.026578,"backupUNC180117139",6.58177671908533,FALSE
"ENSMUSG00000027285","Haus2","2",120.609383,120.615472,120.62156,"2",56.562871,"UNC3112305",6.58171183458284,FALSE
"ENSMUSG00000086839","Gm11973","11",6.475425,6.48448,6.493535,"7",27.676881,"UNC12535612",6.58169227459391,FALSE
"ENSMUSG00000079434","Neu2","1",87.509889,87.553867,87.597845,"15",7.107053,"UNC24985027",6.58165014781975,FALSE
"ENSMUSG00000083355","Gm11581","1",60.809116,60.809529,60.809942,"11",26.90518,"UNC19291863",6.58163948142908,FALSE
"ENSMUSG00000021062","Rab15","12",76.79796,76.810434,76.822908,"13",110.389341,"UNC23356858",6.58160045349162,FALSE
"ENSMUSG00000033880","Lgals3bp","11",118.392751,118.397422,118.402092,"16",69.623243,"JAX00423895",6.58159643889829,FALSE
"ENSMUSG00000025461","Cd163l1","7",140.218267,140.224706,140.231145,"X",134.095868,"UNC31339032",6.58157490947534,FALSE
"ENSMUSG00000056050","Mia3","1",183.326725,183.348127,183.369529,"X",102.249673,"UNC31155789",6.58157107386745,FALSE
"ENSMUSG00000056050","Mia3","1",183.326725,183.348127,183.369529,"X",102.249673,"UNC31155789",6.58157107386745,FALSE
"ENSMUSG00000029769","Ccdc136","6",29.396309,29.411652,29.426994,"10",58.942372,"UNC18034981",6.58145133804002,FALSE
"ENSMUSG00000051498","Tlr6","5",64.953106,64.956577,64.960048,"X",140.284236,"UNC31387903",6.58140170911567,FALSE
"ENSMUSG00000059639","Clec4a4","6",122.990367,123.007236,123.024105,"5",147.21705,"UNC10393999",6.58135563186487,FALSE
"ENSMUSG00000025964","Adam23","1",63.445891,63.521203,63.596515,"2",25.947334,"JAX00485579",6.58121189470455,FALSE
"ENSMUSG00000022983","Scaf4","16",90.228957,90.256691,90.284425,"13",56.811788,"UNC22662546",6.58106342549351,FALSE
"ENSMUSG00000037972","Snn","16",11.066298,11.07064,11.074983,"X",53.193191,"UNC30834544",6.58103567612285,FALSE
"ENSMUSG00000017386","Traf4","11",78.158499,78.162044,78.165589,"12",90.917757,"UNC21596925",6.58100916533696,FALSE
"ENSMUSG00000052214","Opa3","7",19.228334,19.242438,19.256543,"12",35.823466,"UNC20891977",6.58098658285741,FALSE
"ENSMUSG00000041733","Coq5","5",115.279666,115.288319,115.296972,"11",51.311692,"JAX00198160",6.5809511057258,FALSE
"ENSMUSG00000058620","Adra2b","2",127.363208,127.365214,127.367221,"19",45.709206,"UNC30386596",6.58094546657483,FALSE
"ENSMUSG00000037416","Dmxl1","18",49.83267,49.899072,49.965473,"4",149.523977,"JAX00570428",6.58093146257581,FALSE
"ENSMUSG00000085008","Gm13399","2",27.144898,27.1538,27.162703,"13",48.147813,"UNC22562784",6.58090917239632,FALSE
"ENSMUSG00000031559","4930555F03Rik","8",49.370886,49.44599,49.521095,"12",70.611028,"UNC21356305",6.58088029791702,FALSE
"ENSMUSG00000038135","Crygn","5",24.751003,24.754506,24.758008,"1",177.389917,"UNC2278581",6.58076477533851,FALSE
"ENSMUSG00000046229","Scand1","2",156.311847,156.312276,156.312704,"8",128.19619,"UNC15744306",6.58076460890859,FALSE
"ENSMUSG00000038696","Mapkap1","2",34.406771,34.51586,34.62495,"18",42.286445,"UNC29124087",6.5807256081788,FALSE
"ENSMUSG00000032280","Tle3","9",61.372366,61.395432,61.418497,"2",17.20239,"UNC2649325",6.58068338221345,FALSE
"ENSMUSG00000027670","Ocstamp","2",165.39376,165.397082,165.400405,"10",126.062556,"backupJAX00301749",6.58067840559632,FALSE
"ENSMUSG00000081394","Gm13215","4",132.148413,132.148648,132.148884,"2",172.287539,"UNC4522016",6.58063237008151,FALSE
"ENSMUSG00000022658","Tagln3","16",45.71123,45.717919,45.724608,"14",25.210316,"UNC23722412",6.58058977607974,FALSE
"ENSMUSG00000022358","Fbxo32","15",58.175879,58.195386,58.214892,"11",17.737073,"UNC19177811",6.58052242820711,FALSE
"ENSMUSG00000035020","Epgn","5",91.027464,91.03134,91.035215,"7",123.985573,"JAX00156622",6.58047257448894,FALSE
"ENSMUSG00000059237","Ppp1r2-ps4","9",66.805306,66.805622,66.805938,"6",33.08774,"UNC10843167",6.58047204983735,FALSE
"ENSMUSG00000079277","Hoxd3","2",74.711929,74.730102,74.748274,"8",92.203842,"UNC15250233",6.58039122226783,FALSE
"ENSMUSG00000098369","RP23-100J17.7","14",26.156036,26.161108,26.166181,"11",108.014965,"JAX00321244",6.58024355456845,FALSE
"ENSMUSG00000035236","Scai","2",39.066214,39.128472,39.19073,"19",5.20628,"UNC29840729",6.58021671674198,FALSE
"ENSMUSG00000002771","Grin2d","7",45.831883,45.851406,45.870928,"10",93.30314,"JAX00296267",6.58019541735053,FALSE
"ENSMUSG00000038781","Stap2","17",55.997081,56.001326,56.00557,"2",43.959124,"UNC2958192",6.58013127131025,FALSE
"ENSMUSG00000020133","2310011J03Rik","10",80.318254,80.319396,80.320537,"15",87.47839,"UNC26049346",6.57991093664372,FALSE
"ENSMUSG00000048047","Zbtb33","X",38.189793,38.19342,38.197046,"10",117.870112,"UNC18811233",6.57987717108438,FALSE
"ENSMUSG00000035596","Mboat7","7",3.67779,3.685656,3.693523,"6",86.324238,"UNC11529212",6.5797918850603,FALSE
"ENSMUSG00000081281","Gm6274","X",36.668217,36.668615,36.669013,"16",35.060316,"UNC26635371",6.57977405268141,FALSE
"ENSMUSG00000036006","Fam65b","13",24.582189,24.658002,24.733816,"17",65.373401,"UNC28195715",6.57963469297198,FALSE
"ENSMUSG00000075040","Zfp408","2",91.643669,91.64673,91.649791,"1",11.793253,"UNC112302",6.57952847316819,FALSE
"ENSMUSG00000086524","Pabpc1l2a-ps","X",103.066668,103.066924,103.06718,"4",125.611825,"UNC8154260",6.57942115091836,FALSE
"ENSMUSG00000026991","Pkp4","2",59.16085,59.258029,59.355208,"8",43.247158,"UNC080204947",6.57935846208418,FALSE
"ENSMUSG00000026113","Inpp4a","1",37.299865,37.3553,37.410736,"X",134.509042,"UNC31342416",6.57934500729497,FALSE
"ENSMUSG00000034648","Lrrn1","6",107.529726,107.549977,107.570228,"3",52.63417,"UNC5268414",6.57932336065031,FALSE
"ENSMUSG00000038539","Atf5","7",44.812257,44.814458,44.816658,"13",112.513187,"UNC130196019",6.57930727371996,FALSE
"ENSMUSG00000025739","Gng13","17",25.717171,25.718288,25.719406,"4",55.339735,"UNC7288237",6.57928544279997,FALSE
"ENSMUSG00000020078","Vps26a","10",62.454843,62.470824,62.486805,"16",58.256101,"UNC26904751",6.57923016153118,FALSE
"ENSMUSG00000021499","Catsper3","13",55.784568,55.796783,55.808998,"4",87.097834,"UNC040168525",6.5792243848708,FALSE
"ENSMUSG00000090602","Gm5611","9",17.030045,17.030472,17.030899,"18",13.222397,"UNC28757415",6.57918133310816,FALSE
"ENSMUSG00000000031","H19","7",142.575529,142.576836,142.578143,"6",144.257497,"UNC12294589",6.57899989535729,FALSE
"ENSMUSG00000002343","Armc6","8",70.220172,70.227319,70.234466,"5",6.88173,"UNC8585275",6.57890685791007,FALSE
"ENSMUSG00000028675","Pnrc2","4",135.870918,135.872384,135.87385,"9",55.365566,"UNC16404159",6.57887246180127,FALSE
"ENSMUSG00000098105","Gm8825","19",25.79581,25.796308,25.796807,"4",95.784712,"UNC7780349",6.57878225018817,FALSE
"ENSMUSG00000031916","Cog8","8",107.046289,107.051489,107.056689,"3",66.826816,"UNC5432810",6.57861065931022,FALSE
"ENSMUSG00000027525","Phactr3","2",178.118975,178.228734,178.338492,"17",53.516176,"UNC28030445",6.57854182911414,FALSE
"ENSMUSG00000024352","Spata24","18",35.65669,35.659438,35.662186,"5",148.959743,"UNC10425024",6.57839878950638,FALSE
"ENSMUSG00000074203","G430095P16Rik","8",84.723007,84.724926,84.726844,"15",78.229191,"UNC25932238",6.57825306821,FALSE
"ENSMUSG00000033760","Rbm4b","19",4.756543,4.761804,4.767065,"15",88.709073,"UNC26068075",6.57810312557127,FALSE
"ENSMUSG00000033420","Antxr1","6",87.133854,87.234814,87.335775,"2",106.869609,"UNC3709115",6.57807063299008,FALSE
"ENSMUSG00000028553","Angptl3","4",99.030954,99.038532,99.046111,"7",98.412381,"backupUNC070373833",6.57786364065667,FALSE
"ENSMUSG00000048899","Rimkla","4",119.465283,119.478956,119.492628,"6",139.061049,"UNC12215024",6.57778974507137,FALSE
"ENSMUSG00000069045","Ddx3y","Y",1.260715,1.273664,1.286613,"3",117.470251,"UNC6048035",6.57775284072077,FALSE
"ENSMUSG00000020377","Ltc4s","11",50.236469,50.237542,50.238616,"12",106.712582,"UNC21829222",6.57773828373095,FALSE
"ENSMUSG00000021149","Gtpbp4","13",8.972071,8.984044,8.996017,"10",69.921387,"UNC18180086",6.57772949960815,FALSE
"ENSMUSG00000036099","Vezt","10",93.939165,93.987491,94.035817,"15",71.986562,"UNC25859254",6.57769044516459,FALSE
"ENSMUSG00000021500","Ddx46","13",55.635027,55.658142,55.681256,"11",104.604512,"UNC20296599",6.57758708212997,FALSE
"ENSMUSG00000025867","Cplx2","13",54.371349,54.377633,54.383917,"13",20.115082,"JAX00351935",6.57743484461906,FALSE
"ENSMUSG00000027447","Cst3","2",148.871722,148.873707,148.875692,"9",63.578347,"UNC16499721",6.57724397558083,FALSE
"ENSMUSG00000066613","Zfp932","5",109.996521,110.003466,110.010411,"2",4.829165,"UNC2488740",6.5772040940713,FALSE
"ENSMUSG00000096571","1700012L04Rik","X",9.283764,9.284026,9.284288,"3",89.22831,"UNC5735085",6.57717374300229,FALSE
"ENSMUSG00000087165","2010001A14Rik","11",57.795499,57.798458,57.801417,"10",68.260668,"UNC18155248",6.57710409610211,FALSE
"ENSMUSG00000055172","C1ra","6",124.512632,124.518036,124.52344,"13",65.29682,"JAX00361366",6.577097873445,FALSE
"ENSMUSG00000050029","Rap2c","X",51.003912,51.010965,51.018018,"9",32.928195,"UNC16118630",6.57705929618891,FALSE
"ENSMUSG00000055305","Zfp93","7",24.27042,24.273624,24.276827,"15",91.375812,"UNC26104379",6.57705339469128,FALSE
"ENSMUSG00000094460","Gm21560","14",6.210617,6.214954,6.219292,"5",74.020216,"UNC9466018",6.5769960370149,FALSE
"ENSMUSG00000005686","Ampd3","7",110.768206,110.790306,110.812405,"12",88.776607,"UNC21571314",6.57690170812679,FALSE
"ENSMUSG00000076614","Ighg1","12",113.328976,113.32975,113.330523,"12",113.169043,"UNC21919226",6.57684636560902,TRUE
"ENSMUSG00000098394","RMST_9","10",92.075169,92.075265,92.075361,"11",96.863127,"UNC20198437",6.57683039539558,FALSE
"ENSMUSG00000086693","A730081D07Rik","13",40.956414,40.978782,41.001151,"11",24.326461,"JAX00306029",6.57676471941145,FALSE
"ENSMUSG00000035296","Sgcg","14",61.221059,61.239774,61.25849,"9",65.103666,"UNC16519155",6.57676407785849,FALSE
"ENSMUSG00000032878","Ccdc85a","11",28.385685,28.485004,28.584324,"14",46.559925,"UNC23951160",6.57668331074867,FALSE
"ENSMUSG00000082031","Gm8097","X",140.445554,140.445968,140.446382,"11",101.24745,"UNC20252771",6.57659835900906,FALSE
"ENSMUSG00000021910","Nisch","14",31.17093,31.193938,31.216946,"13",52.010675,"UNC22595169",6.57659193943207,FALSE
"ENSMUSG00000006411","Pvrl4","1",171.370099,171.379348,171.388598,"16",69.578572,"UNC27053677",6.57650869324935,FALSE
"ENSMUSG00000085334","Gm12940","4",127.033731,127.041564,127.049398,"2",134.896602,"JAX00504496",6.57621295556534,FALSE
"ENSMUSG00000042719","Naa25","5",121.397936,121.421157,121.444378,"11",98.593688,"UNC110504977",6.57620424015658,FALSE
"ENSMUSG00000098140","Gm26938","5",139.807978,139.817192,139.826407,"15",82.113482,"JAX00064248",6.57618683059995,FALSE
"ENSMUSG00000086820","Gm11465","2",165.880025,165.88104,165.882056,"2",168.432839,"backupUNC020280159",6.57609002615425,TRUE
"ENSMUSG00000006395","Hyi","4",118.35999,118.361367,118.362744,"5",19.880017,"UNC8746256",6.57605595392138,FALSE
"ENSMUSG00000003814","Calr","8",84.84185,84.844392,84.846934,"2",135.925992,"UNC4036982",6.57594323478415,FALSE
"ENSMUSG00000023025","Larp4","15",99.970074,99.993212,100.016351,"X",102.127171,"JAX00716664",6.57589794557482,FALSE
"ENSMUSG00000090427","Gm17225","3",126.432883,126.436076,126.439269,"2",93.581464,"UNC3538341",6.57584956567478,FALSE
"ENSMUSG00000048910","Fam220a","5",143.548706,143.556616,143.564525,"6",144.549694,"UNC12299696",6.57584080528092,FALSE
"ENSMUSG00000031647","Mfap3l","8",60.632827,60.654778,60.676729,"2",169.184438,"UNC4469667",6.57583938130972,FALSE
"ENSMUSG00000030968","Pdilt","7",119.486587,119.505034,119.523482,"10",61.445262,"UNC18068742",6.57581167127778,FALSE
"ENSMUSG00000024659","Anxa1","19",20.373428,20.382186,20.390944,"3",62.798722,"UNC5389257",6.57580604916148,FALSE
"ENSMUSG00000090137","Uba52","8",70.508263,70.509532,70.510801,"10",111.351779,"UNC18719176",6.57579073543648,FALSE
"ENSMUSG00000074227","Spint2","7",29.256331,29.269154,29.281977,"7",133.321773,"JAX00656550",6.57578047805007,FALSE
"ENSMUSG00000020227","Irak3","10",120.141648,120.171889,120.20213,"8",93.091766,"UNC15265613",6.57577214121831,FALSE
"ENSMUSG00000096789","Gm10257","13",100.946405,100.94661,100.946815,"13",89.940763,"UNC23063164",6.57568704894084,FALSE
"ENSMUSG00000087213","2810408I11Rik","1",64.679871,64.685265,64.690659,"2",76.446314,"UNC3364377",6.57556949049387,FALSE
"ENSMUSG00000071177","Serpina1d","12",103.763594,103.768593,103.773592,"11",56.02225,"UNC19674597",6.57555989735476,FALSE
"ENSMUSG00000022136","Dnajc3","14",118.937932,118.959817,118.981702,"10",114.996028,"UNC18770709",6.57555430185012,FALSE
"ENSMUSG00000021287","Xrcc3","12",111.803192,111.808532,111.813873,"10",39.104107,"UNC17791584",6.5754771745605,FALSE
"ENSMUSG00000081732","Gm15495","7",25.442152,25.442808,25.443463,"9",46.384253,"JAX00692868",6.57541175772772,FALSE
"ENSMUSG00000041741","Pde3a","6",141.249269,141.37431,141.499351,"1",5.032086,"UNC23507",6.57540394025266,FALSE
"ENSMUSG00000029290","Zfp326","5",105.876565,105.896192,105.915818,"12",100.865146,"UNC21751906",6.57528093689068,FALSE
"ENSMUSG00000021798","Ldb3","14",34.526699,34.55769,34.588681,"3",52.543276,"UNC5266999",6.57527241916402,FALSE
"ENSMUSG00000021798","Ldb3","14",34.526699,34.55769,34.588681,"3",52.543276,"UNC5266999",6.57527241916402,FALSE
"ENSMUSG00000055204","Ankrd17","5",90.22719,90.296688,90.366185,"X",41.403812,"UNC200388435",6.57513745756317,FALSE
"ENSMUSG00000029851","Fam115c","6",42.623019,42.634136,42.645254,"2",40.840034,"UNC2918735",6.57475875009875,FALSE
"ENSMUSG00000042787","Exog","9",119.444923,119.45522,119.465517,"5",120.318779,"UNC10032723",6.5746919908092,FALSE
"ENSMUSG00000028980","H6pd","4",149.979475,149.994249,150.009023,"7",116.611732,"UNC13683705",6.57465766122584,FALSE
"ENSMUSG00000059195","Gm12715","4",103.563336,103.564282,103.565228,"13",20.11183,"UNC22225445",6.57464641748762,FALSE
"ENSMUSG00000038602","Slc35f1","10",52.690533,52.901078,53.111622,"8",22.264103,"UNC14297639",6.57455853123842,FALSE
"ENSMUSG00000082197","Gm8577","X",154.774453,154.774946,154.775438,"5",138.537576,"JAX00228166",6.57447061385908,FALSE
"ENSMUSG00000098850","uc_338","1",63.177983,63.17807,63.178158,"18",81.423007,"UNC29707064",6.57445691340642,FALSE
"ENSMUSG00000024793","Tnfrsf25","4",152.115934,152.118026,152.120119,"11",12.858345,"UNC19104307",6.5743920871342,FALSE
"ENSMUSG00000063698","Sfxn4","19",60.837277,60.849378,60.861479,"1",39.022017,"UNC487589",6.57439202395892,FALSE
"ENSMUSG00000026480","Ncf2","1",152.80789,152.82244,152.83699,"17",50.099897,"UNC27985048",6.57437783738934,FALSE
"ENSMUSG00000031990","Jam3","9",27.097385,27.126403,27.155421,"8",4.507061,"UNC080007365",6.5742232868923,FALSE
"ENSMUSG00000040552","C3ar1","6",122.847138,122.85165,122.856161,"2",179.512276,"UNC4583874",6.57420238254801,FALSE
"ENSMUSG00000026749","Nek6","2",38.511643,38.549842,38.588041,"12",30.399401,"backupUNC120377584",6.57419094869739,FALSE
"ENSMUSG00000022749","Tbc1d23","16",57.168866,57.200166,57.231466,"X",133.505753,"JAX00719184",6.57403802955888,FALSE
"ENSMUSG00000073910","Mob3b","4",34.949074,35.053279,35.157484,"5",29.325739,"UNC8877244",6.5739953672802,FALSE
"ENSMUSG00000034528","Hsd17b13","5",103.95544,103.966425,103.97741,"14",91.269764,"JAX00055848",6.57393477450056,FALSE
"ENSMUSG00000059288","Cdyl","13",35.659862,35.766963,35.874064,"19",43.728349,"UNC30360382",6.57391795928214,FALSE
"ENSMUSG00000098931","mmu-mir-8099-2","12",93.927338,93.927401,93.927464,"7",125.221537,"UNC13791356",6.57388869649222,FALSE
"ENSMUSG00000037499","Nenf","1",191.306789,191.312492,191.318194,"9",76.190712,"UNC16662328",6.57386096038814,FALSE
"ENSMUSG00000000184","Ccnd2","6",127.125779,127.138414,127.151048,"X",95.045052,"UNC31108147",6.57385978428305,FALSE
"ENSMUSG00000070574","2310016G11Rik","7",44.676965,44.6776,44.678235,"5",31.66281,"JAX00577920",6.57381682539024,FALSE
"ENSMUSG00000043458","Pcdhb12","18",37.435621,37.437138,37.438654,"19",6.828231,"UNC29855954",6.57372481087703,FALSE
"ENSMUSG00000080836","Gm6444","5",123.066242,123.06647,123.066699,"16",17.908604,"UNC26410726",6.57357857152952,FALSE
"ENSMUSG00000056758","Hmga2","10",120.361275,120.418872,120.476469,"2",73.598423,"UNC3329449",6.57350688436378,FALSE
"ENSMUSG00000036298","Slc2a13","15",91.267696,91.420478,91.573261,"2",101.698271,"JAX00497844",6.57347378681542,FALSE
"ENSMUSG00000021553","Slc28a3","13",58.545399,58.578138,58.610877,"4",128.225755,"JAX00565810",6.57337124908146,FALSE
"ENSMUSG00000052305","Hbb-bs","7",103.826534,103.827315,103.828096,"1",183.996695,"UNC2345938",6.57332041276222,FALSE
"ENSMUSG00000039323","Igfbp2","1",72.824503,72.838488,72.852474,"10",76.813509,"backupJAX00293274",6.57297994553362,FALSE
"ENSMUSG00000033039","Micall1","15",79.108972,79.122934,79.136897,"6",13.919413,"UNC10595065",6.57295134734126,FALSE
"ENSMUSG00000042628","Zfyve1","12",83.546941,83.572044,83.597147,"8",97.971929,"UNC15330221",6.57294122227689,FALSE
"ENSMUSG00000085264","Gm15581","6",17.206823,17.296214,17.385604,"18",48.692925,"JAX00083168",6.57292944009722,FALSE
"ENSMUSG00000026965","Anapc2","2",25.272478,25.279196,25.285915,"13",95.682107,"JAX00367079",6.57282125094789,FALSE
"ENSMUSG00000092356","Gm20532","2",26.586639,26.611136,26.635634,"1",189.55793,"UNC2413383",6.57252489081239,FALSE
"ENSMUSG00000040043","Rbms2","10",128.12947,128.154884,128.180297,"15",78.532601,"UNC25935786",6.57250342492359,FALSE
"ENSMUSG00000092367","Gm20479","7",27.352649,27.355034,27.357419,"14",24.578836,"UNC23714305",6.57250072382176,FALSE
"ENSMUSG00000078561","Ebf1","11",44.617317,44.617545,44.617773,"15",75.551117,"JAX00063756",6.57246838340338,FALSE
"ENSMUSG00000031665","Sall1","8",89.027248,89.035705,89.044162,"11",96.577868,"UNC20194927",6.57245109005263,FALSE
"ENSMUSG00000086554","9530034E10Rik","4",117.975036,117.984504,117.993972,"5",91.774652,"UNC9688042",6.57239479754434,FALSE
"ENSMUSG00000049878","Rlf","4",121.145373,121.180228,121.215084,"10",114.996028,"UNC18770709",6.57239062093802,FALSE
"ENSMUSG00000026455","Klhl12","1",134.455531,134.473274,134.491018,"8",34.742082,"UNC080674985",6.57230586838346,FALSE
"ENSMUSG00000004054","Map3k11","19",5.689131,5.695996,5.702862,"10",110.888506,"UNC18713258",6.57220883866887,FALSE
"ENSMUSG00000034342","Cbl","9",44.149262,44.191654,44.234046,"19",25.109675,"UNC30107261",6.57216607315052,FALSE
"ENSMUSG00000034919","Ttc22","4",106.622432,106.63131,106.640189,"18",31.749091,"UNC28994064",6.57211488629436,FALSE
"ENSMUSG00000025290","Rps24","14",24.490681,24.493414,24.496146,"4",10.543163,"UNC6724099",6.57207641630854,FALSE
"ENSMUSG00000085366","Gm16358","2",175.771853,175.771958,175.772062,"13",109.569003,"UNC23344073",6.57205539442561,FALSE
"ENSMUSG00000082956","Naip3","13",100.339485,100.359222,100.37896,"7",112.021672,"UNC13625961",6.57205475748407,FALSE
"ENSMUSG00000027371","Fahd2a","2",127.436215,127.44039,127.444565,"12",41.287223,"UNC20969597",6.57197368561273,FALSE
"ENSMUSG00000071192","Wfikkn1","17",25.87763,25.878968,25.880305,"16",76.451092,"UNC27155746",6.57187717426946,FALSE
"ENSMUSG00000032640","Chsy1","7",66.109515,66.141652,66.173789,"16",60.141321,"UNC26927292",6.57182896662715,FALSE
"ENSMUSG00000022185","Acin1","14",54.642161,54.664546,54.686931,"12",53.538434,"UNC21127581",6.57173125240929,FALSE
"ENSMUSG00000038646","Fam103a1","7",81.762925,81.766208,81.769491,"X",95.85451,"UNC31113100",6.57161310322192,FALSE
"ENSMUSG00000025190","Got1","19",43.499752,43.512178,43.524605,"12",34.524347,"UNC20873932",6.57159793475855,FALSE
"ENSMUSG00000033885","Pxk","14",8.098213,8.131662,8.165111,"5",58.436935,"JAX00583534",6.57129394708592,FALSE
"ENSMUSG00000040451","Sgms1","19",32.122727,32.25622,32.389714,"12",79.597929,"UNC21467024",6.57126375171201,FALSE
"ENSMUSG00000030727","Rabep2","7",126.428759,126.439002,126.449245,"10",85.845637,"UNC18357001",6.57098327311467,FALSE
"ENSMUSG00000097026","Gm26786","8",106.237903,106.331816,106.425728,"4",154.623562,"UNC8515195",6.57089499695486,FALSE
"ENSMUSG00000031604","Sc4mol","8",64.718139,64.725966,64.733792,"18",30.380302,"JAX00455093",6.57069582574341,FALSE
"ENSMUSG00000005611","Mrvi1","7",110.868266,110.925364,110.982461,"11",118.542907,"UNC20502635",6.57066807997789,FALSE
"ENSMUSG00000021143","Pacs2","12",113.014508,113.044454,113.074401,"7",105.207213,"JAX00649825",6.57049879032481,FALSE
"ENSMUSG00000082674","Gm11914","4",27.867149,27.867402,27.867655,"11",88.516317,"backupUNC110131141",6.57041590546168,FALSE
"ENSMUSG00000084349","Rpl3-ps1","X",13.202546,13.203192,13.203838,"14",117.729635,"UNC24849764",6.57039502541407,FALSE
"ENSMUSG00000006574","Slc4a1","11",102.348824,102.357514,102.366203,"19",55.391866,"UNC30534660",6.57033977231239,FALSE
"ENSMUSG00000031139","Mcf2","X",60.055956,60.117522,60.179089,"5",125.35129,"UNC10089162",6.57026531314606,FALSE
"ENSMUSG00000040565","Btaf1","19",36.926079,36.969416,37.012752,"X",139.052568,"UNC31378371",6.57004406744176,FALSE
"ENSMUSG00000045838","A430105I19Rik","2",118.754158,118.75841,118.762661,"9",123.973013,"UNC17311181",6.56997097627418,FALSE
"ENSMUSG00000096039","D830030K20Rik","14",3.22444,3.229396,3.234351,"7",18.210381,"UNC12469222",6.56992019521798,FALSE
"ENSMUSG00000055963","Triqk","4",12.906838,12.945196,12.983553,"2",91.514195,"UNC3514028",6.56988337605992,FALSE
"ENSMUSG00000091570","Gm7707","14",32.266593,32.26717,32.267748,"19",26.785068,"JAX00474634",6.5698513127435,FALSE
"ENSMUSG00000025150","Cbr2","11",120.729489,120.730802,120.732114,"3",155.945882,"UNC6602136",6.56984652519558,FALSE
"ENSMUSG00000015804","Med28","5",45.520221,45.524748,45.529276,"12",54.35824,"UNC21139604",6.56983299121548,FALSE
"ENSMUSG00000028842","Ago3","4",126.331704,126.38063,126.429556,"10",7.135427,"JAX00281276",6.56981334388459,FALSE
"ENSMUSG00000082454","Gm12183","11",48.75176,48.752765,48.75377,"5",134.028114,"UNC10222406",6.56977727563196,FALSE
"ENSMUSG00000035201","B020004J07Rik","4",101.834969,101.839496,101.844023,"15",70.377272,"UNC25833423",6.56973726952078,FALSE
"ENSMUSG00000033060","Lmo7","14",101.729957,101.832334,101.93471,"19",27.341992,"JAX00474772",6.56972096519275,FALSE
"ENSMUSG00000033060","Lmo7","14",101.729957,101.832334,101.93471,"19",27.341992,"JAX00474772",6.56972096519275,FALSE
"ENSMUSG00000031903","Pla2g15","8",106.150399,106.157556,106.164713,"9",114.810778,"UNC17177077",6.56969893258181,FALSE
"ENSMUSG00000073125","Xlr3b","X",73.192207,73.197568,73.20293,"14",119.670804,"UNC24883733",6.56962484672839,FALSE
"ENSMUSG00000057530","Ece1","4",137.862237,137.913733,137.965229,"9",120.889069,"UNC17271249",6.56960715184217,FALSE
"ENSMUSG00000031585","Gtf2e2","8",33.731914,33.754544,33.777173,"3",10.128273,"JAX00104265",6.56952231911201,FALSE
"ENSMUSG00000037742","Eef1a1","9",78.478449,78.4838,78.489151,"9",32.494542,"UNC16112290",6.56948079506534,FALSE
"ENSMUSG00000005357","Slc1a6","10",78.780496,78.79766,78.814825,"10",22.613783,"JAX00015759",6.56938205995578,FALSE
"ENSMUSG00000041849","Card6","15",5.095981,5.10226,5.108539,"12",9.848511,"backupUNC120348716",6.56937879486453,FALSE
"ENSMUSG00000034156","Bzrap1","11",87.760541,87.773234,87.785928,"6",93.280061,"UNC11606666",6.56936035450794,FALSE
"ENSMUSG00000049939","Lrrc4","6",28.661831,28.746789,28.831747,"17",11.318508,"UNC27566172",6.56930222708658,FALSE
"ENSMUSG00000028362","Tnfsf8","4",63.831308,63.846328,63.861347,"13",109.275028,"UNC23339591",6.56926837458627,FALSE
"ENSMUSG00000027805","Pfn2","3",57.841895,57.84473,57.847564,"5",5.01541,"UNC8559748",6.56924984682759,FALSE
"ENSMUSG00000041774","Ydjc","16",17.144621,17.152661,17.160701,"3",83.475149,"UNC5668553",6.56920756733008,FALSE
"ENSMUSG00000033847","Pla2g4c","7",13.324655,13.342664,13.360672,"3",136.129346,"UNC6320397",6.56893882653886,FALSE
"ENSMUSG00000074680","Defb26","2",152.507798,152.509745,152.511692,"9",44.984923,"UNC16277536",6.56886025171728,FALSE
"ENSMUSG00000050930","Map10","8",125.669818,125.671592,125.673365,"1",188.997115,"UNC2405975",6.56874856952297,FALSE
"ENSMUSG00000019179","Mdh2","5",135.77848,135.784439,135.790398,"10",96.908712,"UNC18504116",6.56872841426028,FALSE
"ENSMUSG00000036412","Arsi","18",60.91178,60.91517,60.918561,"14",25.178254,"UNC23722016",6.56861587227344,FALSE
"ENSMUSG00000011148","Adssl1","12",112.620045,112.6307,112.641354,"8",117.986797,"UNC15596713",6.56839711433306,FALSE
"ENSMUSG00000043733","Ptpn11","5",121.130533,121.160965,121.191397,"18",66.275922,"UNC29474682",6.5683827442284,FALSE
"ENSMUSG00000026721","Rabgap1l","1",160.219174,160.506056,160.792938,"18",54.980003,"UNC29299164",6.56833961868516,FALSE
