"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis","A","B","C","D","E","F","G","H"
"ENSMUSP00000032196","ENSMUSG00000030105","Arl8b","6",108.783059,108.803391,108.823723,"3",132.318869,"UNC6269332",6.44581429160852,FALSE,0.0704840754198632,-0.637301667098681,0.798245249335235,-0.156792922194915,0.199561371344435,-0.0298153222425218,0.160814496495597,-0.405195281058966
"ENSMUSP00000038305","ENSMUSG00000040269","Mrps28","3",8.802146,8.863032,8.923918,"3",27.95261,"UNC4923256",6.44558579006767,FALSE,0.390879585237998,0.0769003797786187,0.128649492501634,-0.808006246922488,0.3609475361714,-0.00687248624860888,-0.424113966063842,0.281615705545405
"ENSMUSP00000108075","ENSMUSG00000040990","Sh3kbp1","X",159.627272,159.80267,159.978069,"6",127.245059,"UNC12044432",6.4452293700787,FALSE,0.573812721509055,-0.409397045050467,-0.781107848940888,0.320878210886874,0.291623592832236,0.352855396198966,-0.326097010411572,-0.0225680170242335
"ENSMUSP00000052872","ENSMUSG00000025153","Fasn","11",120.80594,120.815059,120.824178,"19",16.128133,"UNC190219180",6.44513150667199,FALSE,-0.554174300754288,-0.297374158613909,-0.43235270417597,0.683371865814725,-0.416698813127429,0.489305164732992,0.137850792372745,0.39007215375109
"ENSMUSP00000047551","ENSMUSG00000038776","Ephx1","1",180.976155,180.99853,181.020904,"X",85.256775,"JAX00714904",6.44495666541561,FALSE,0.141445365442638,0.218157719781083,0.218700501788493,-0.196199312684519,-0.663293490299841,0.134531952172362,-0.439115193714911,0.58577245751461
"ENSMUSP00000032728","ENSMUSG00000030515","Tarsl2","7",65.644898,65.668494,65.692091,"17",71.377891,"UNC28294946",6.44492130380075,FALSE,-0.906320460379869,-0.0277780315670003,0.026990939562588,0.328844828744782,1.01400769123438,-0.0254666145809633,-0.289193903676479,-0.121084449337414
"ENSMUSP00000018691","ENSMUSG00000018547","Pip4k2b","11",97.715157,97.72993,97.744704,"6",54.025851,"backupUNC060378852",6.44488618936089,FALSE,-0.18272659396522,-0.272149024561438,0.147720487987537,-1.00539513994188,0.588056301848574,0.443396167847477,0.00552471752139588,0.275573083263441
"ENSMUSP00000103210","ENSMUSG00000078695","Cisd3","11",97.685826,97.687224,97.688621,"13",70.150465,"UNC22806798",6.44472636812394,FALSE,-1.01061591385103,-0.0728069087940016,0.326574263572674,0.29095354361601,0.0212255277740404,0.189119519127098,0.201661470592621,0.0538884979626926
"ENSMUSP00000076397","ENSMUSG00000056895","Hist3h2ba","11",58.948911,58.949222,58.949532,"16",74.867972,"JAX00424915",6.44468721443092,FALSE,-0.0434353945458251,-0.494451819131007,-0.297871018115248,0.320832335679762,-0.366599489370018,0.422474719216883,0.329303306027125,0.129747360238217
"ENSMUSP00000130195","ENSMUSG00000022403","St13","15",81.363669,81.381873,81.400077,"4",130.818487,"UNC040291149",6.4443864331481,FALSE,-0.822303093087539,-0.356515565495697,0.495781082151998,0.654789941473893,0.212694555132369,-0.30878359232148,0.137334352850421,-0.0129976807037281
"ENSMUSP00000019721","ENSMUSG00000019577","Pdk4","6",5.483351,5.48983,5.496309,"19",37.455071,"UNC30274409",6.44377092231171,FALSE,0.105698863070042,-0.424239213074473,-0.0111086981206094,0.721970408058041,0.374895825614418,-0.41777839391609,-0.0177525457236511,-0.331686245907765
"ENSMUSP00000122081","ENSMUSG00000015806","Qdpr","5",45.434032,45.442134,45.450235,"7",6.866359,"UNC12401981",6.44336364971951,FALSE,0.374441879617213,0.324400213883242,-0.0937672690643712,0.129881592202388,-0.0545524436027578,-0.313234398771289,0.648404273752904,-1.01557384801776
"ENSMUSP00000129441","ENSMUSG00000051705","Senp8","9",59.734259,59.742454,59.750649,"16",95.753582,"UNC27456183",6.44320257137127,FALSE,-0.841632747400801,0.199083226706022,0.335388572236082,0.00779630901088166,0.490263420490509,-0.306104535943196,0.0220725452259172,0.0931332096743713
"ENSMUSP00000026459","ENSMUSG00000025393","Atp5b","10",128.083273,128.086832,128.090391,"7",12.300147,"UNC12420706",6.44296368913447,FALSE,0.495915736437304,-0.0954023190113648,-0.144648358059882,-0.0501579689097473,-0.142864265771296,0.694990549736626,0.25380869856389,-1.01164207298565
"ENSMUSP00000121020","ENSMUSG00000029462","Vps29","5",122.354369,122.359676,122.364984,"10",61.650967,"UNC18071367",6.44251675546244,FALSE,0.679233136671241,0.0992237829067981,0.343830486024778,0.25492266316355,-0.199432047180245,-0.745270222098539,-0.353389259691606,-0.0791185397960247
"ENSMUSP00000099671","ENSMUSG00000020900","Myh10","11",68.691559,68.754096,68.816632,"13",28.203914,"JAX00353381",6.44221056377354,FALSE,-0.561811306769781,0.143395976935176,-0.0472553489352248,0.435743143228596,-0.0236078894995861,-0.63842589942674,0.763056762317619,-0.0710954378502578
"ENSMUSP00000073061","ENSMUSG00000006373","Pgrmc1","X",36.598206,36.602142,36.606079,"8",77.640348,"JAX00163733",6.44204247039719,FALSE,-0.32698574134651,-0.16850367726206,-0.329754648438117,0.443170747944535,0.172346565857952,0.759100139989864,-0.618283488077438,0.0689101013317659
"ENSMUSP00000029769","ENSMUSG00000028124","Gclm","3",122.245557,122.25777,122.269984,"1",22.290408,"JAX00001439",6.44052735345818,FALSE,-0.884101872074777,0.175359111788075,0.317162211523771,-0.0349448245088823,0.301022355854974,0.385813400450699,-0.537717821657107,0.277407438623467
"ENSMUSP00000046453","ENSMUSG00000056228","Cars2","8",11.514021,11.532396,11.550771,"6",127.392463,"UNC12046128",6.44027166037718,FALSE,0.0639963636087355,-0.0798677983314332,-0.565183291643981,0.0683841393312171,-0.0380822937192487,-0.119806574241491,-0.267193360741236,0.937752815737352
"ENSMUSP00000022704","ENSMUSG00000022108","Itm2b","14",73.362231,73.373751,73.385271,"9",46.508307,"UNC16298721",6.44025453365925,FALSE,0.440608222760422,0.624602534641872,-0.436488326273775,-0.382262055639447,0.363709558740875,0.187979580211876,-0.750846995125339,-0.0473025193165273
"ENSMUSP00000059419","ENSMUSG00000025212","Sfxn3","19",45.047576,45.05198,45.056383,"4",97.787652,"UNC7803236",6.44006939302165,FALSE,-0.563683468500084,0.154845287849593,0.565590651718195,-0.180855213091228,-0.418753386005023,-0.132202901414694,0.628948277042983,-0.0538892475998451
"ENSMUSP00000078971","ENSMUSG00000059316","Slc27a4","2",29.802634,29.810078,29.817522,"1",161.516535,"JAX00273672",6.43924900263841,FALSE,-0.343982561686788,-0.0169497810311958,-0.613410599746732,0.562800551701134,0.863092148580632,0.0708005374390872,-0.112408611619566,-0.409941683636521
"ENSMUSP00000022340","ENSMUSG00000021806","Nid2","14",19.751257,19.781522,19.811787,"14",59.770024,"JAX00381203",6.43918773740909,FALSE,0.513516412163556,0.649097089977384,0.257379251807244,-0.292953490590176,-0.30639655979092,-0.37849429818077,-0.0645029035952437,-0.37764550179094
"ENSMUSP00000022225","ENSMUSG00000021712","Trim23","13",104.178797,104.191084,104.203372,"12",34.247274,"UNC20871205",6.43880642373578,FALSE,-0.635693204572615,-0.0914997078654871,0.452714979873355,0.966984782456709,-0.778897825196179,0.263336406053848,-0.384148068449744,0.207202637700067
"ENSMUSP00000035177","ENSMUSG00000032563","Mrpl3","9",105.053239,105.065352,105.077466,"11",98.136015,"UNC20213971",6.43842087762414,FALSE,-0.748879511115099,0.12241629155329,-0.132355852416252,-0.295433869212782,0.617516577991051,0.298833932656083,0.390713598867696,-0.25281116832407
"ENSMUSP00000021806","ENSMUSG00000021376","Tpmt","13",47.02517,47.034954,47.044737,"12",64.550261,"JAX00037028",6.43803267213042,FALSE,-0.0904847363533364,0.720481582756879,0.00402515256149963,-0.0956364159015712,-0.484965176799772,0.966237409574487,0.291775864965214,-1.31143368080351
"ENSMUSP00000028257","ENSMUSG00000026893","Gca","2",62.664285,62.679197,62.694109,"X",37.819101,"UNC30749597",6.43764200128784,FALSE,-0.0161078236280331,-0.223321168622316,-0.426619095523814,-0.28071546887966,-0.459106174847366,0.0201013832714378,0.615776403202264,0.769991945027526
"ENSMUSP00000022242","ENSMUSG00000021728","Emb","13",117.220625,117.247362,117.274098,"8",110.755461,"UNC15491973",6.43757755327501,FALSE,-0.015870987694069,-0.00269554870622007,-0.678628871681099,-0.314226072356064,0.164944351836519,0.709038089702466,-0.354811251801998,0.492250290700374
"ENSMUSP00000069004","ENSMUSG00000063457","Rps15","10",80.292453,80.293284,80.294114,"7",127.037939,"UNC13808351",6.43741243870498,FALSE,-0.283210157500798,-0.099600238764718,0.78869973224477,0.264590715035346,0.24012626146269,0.0826690193036165,-0.481620080591619,-0.511655251189266
"ENSMUSP00000028944","ENSMUSG00000027452","Acss1","2",150.618105,150.643302,150.6685,"2",31.316434,"UNC2828476",6.43733927982943,FALSE,-0.643433811264157,0.368161998282378,0.0401452308592401,-0.559418415185415,0.553622971132123,0.229049582685698,-0.148793223974714,0.160665667464808
"ENSMUSP00000065113","ENSMUSG00000052738","Suclg1","6",73.248382,73.262646,73.276911,"17",64.764601,"JAX00077484",6.43701169500536,FALSE,-0.149641323795553,-0.221158894324599,0.156755608636544,0.212937665658707,-0.731309610121589,0.752448374804382,0.104594861507779,-0.124626682365751
"ENSMUSP00000071421","ENSMUSG00000037331","Larp1","11",58.009064,58.035549,58.062034,"5",9.533855,"JAX00573653",6.43680315041812,FALSE,-0.405435123076488,-0.112358447915422,0.404672266271366,-0.389420761230702,-0.190667385909376,-0.37766236483808,0.341762605794609,0.729109210904101
"ENSMUSP00000033182","ENSMUSG00000030890","Ilk","7",105.736592,105.739758,105.742925,"16",29.844762,"UNC26570462",6.43624431820781,FALSE,-0.787283354090906,0.277939820490035,0.564003318869019,0.202526420967935,-0.252499734721676,-0.455226607378226,0.162080923491456,0.288459212372172
"ENSMUSP00000037489","ENSMUSG00000042302","Ehbp1","11",22.005828,22.17406,22.342292,"16",26.736953,"UNC26522211",6.4359365573142,FALSE,-0.193343888493684,-0.0386336355234009,0.259068428034694,0.823275381656246,0.474719708276408,0.00956846924552876,-0.528255009734185,-0.806399453461609
"ENSMUSP00000022122","ENSMUSG00000021622","Ckmt2","13",91.853387,91.865136,91.876885,"13",91.373454,"UNC23081035",6.43578056041668,TRUE,0.046682538581528,0.0536985254068391,0.347537556764821,0.267749641848889,0.11947218626904,-0.721202167181066,-0.705233908913173,0.591295627223023
"ENSMUSP00000103596","ENSMUSG00000020486","Sept4","11",87.568903,87.579721,87.590539,"12",112.211516,"JAX00040559",6.43537124837193,FALSE,0.187069035808722,0.779221251136631,0.14820040770796,-0.444136294327454,0.00609050647857737,0.30281256905652,-0.169236102603542,-0.810021373257502
"ENSMUSP00000138134","ENSMUSG00000021917","Spcs1","14",30.999826,31.000749,31.001672,"2",101.308033,"UNC3637574",6.4350566748394,FALSE,1.04664003709119,0.0361261688982887,-0.718577602341306,-0.197807158069027,-0.572526532974293,1.09111196737827,-0.60830868976644,-0.076658190216475
"ENSMUSP00000045460","ENSMUSG00000040850","Psme4","11",30.771726,30.826044,30.880361,"2",17.682226,"JAX00484191",6.43488646465764,FALSE,-0.283917265784643,-0.318620708532902,-0.609212413569157,-0.419424757577545,0.829376592260074,0.424688233648103,0.246653465087549,0.130456854468634
"ENSMUSP00000006235","ENSMUSG00000021939","Ctsb","14",63.122462,63.13419,63.145919,"14",67.701645,"UNC24166651",6.43425822370219,FALSE,0.14540236360713,0.31894427660744,0.134393472672427,-0.560362496718332,0.691374627621191,0.127712664018246,-0.758445203813424,-0.0990197039947352
"ENSMUSP00000034623","ENSMUSG00000032112","Trappc4","9",44.403761,44.405654,44.407548,"5",147.20473,"UNC10393811",6.43399226949428,FALSE,0.0898516987294416,-0.662939680527328,-0.424274209008553,0.142528722313467,0.795570174105258,-0.0686462211941048,0.585392129208844,-0.457482613627026
"ENSMUSP00000123765","ENSMUSG00000022110","Sucla2","14",73.525319,73.56073,73.596142,"7",6.02486,"UNC070004479",6.43311374528914,FALSE,0.612802339991481,-0.303794096826223,-0.355163332991245,0.0120121674785972,-0.20909022142622,0.460814792734233,0.242515754443277,-0.460097403403937
"ENSMUSP00000109693","ENSMUSG00000016382","Pls3","X",75.785654,75.830418,75.875182,"2",69.369156,"UNC3275501",6.43301929830276,FALSE,0.0294931211698349,0.613212135045313,0.231987748502762,-0.367249853732118,0.254959886002986,-0.149728478960799,-0.114450783343833,-0.498223774683894
"ENSMUSP00000028916","ENSMUSG00000027429","Sec23b","2",144.556229,144.573489,144.590749,"10",115.852251,"JAX00022685",6.4327481835263,FALSE,-0.796739310894037,-0.0300754038101103,-0.2370802342959,-0.258970626032539,0.183785399340087,0.528531846376569,-0.0797163989330558,0.690264728248882
"ENSMUSP00000038110","ENSMUSG00000040666","Sh3bgr","16",96.20047,96.214702,96.228933,"14",59.41856,"JAX00381143",6.43264051794331,FALSE,-0.298139215431637,0.453192795026539,0.535286231304345,0.376142528192515,-0.582507179094124,0.0925835442466522,-0.495477407271853,-0.0810812969724331
"ENSMUSP00000124147","ENSMUSG00000039630","Hnrnpu","1",178.323074,178.330436,178.337797,"11",94.754221,"UNC20171930",6.43250236728665,FALSE,0.299334954868867,-0.0167190637868494,0.0021095355912896,0.0488118758258299,0.12873557136092,0.101393273382065,0.22249683066226,-0.786162977904433
"ENSMUSP00000029445","ENSMUSG00000027852","Nras","3",103.058339,103.063126,103.067914,"17",67.526612,"UNC28230321",6.43246440363722,FALSE,0.774298997642701,-0.375868787602201,-0.1363904495542,0.442263531034778,-0.61681102246624,0.103323494375759,-0.0420313396275944,-0.148784423803023
"ENSMUSP00000029885","ENSMUSG00000028228","Cpne3","4",19.519254,19.544681,19.570108,"6",92.88526,"UNC11600735",6.43238730106878,FALSE,-0.263133980163723,0.129449181374781,0.32164263851483,0.219155467977079,0.158962668179347,-1.27921835384199,0.778523745285295,-0.0653813673256836
"ENSMUSP00000019517","ENSMUSG00000019373","Cops3","11",59.817795,59.828816,59.839838,"3",86.936304,"backupUNC030621671",6.43212043852554,FALSE,0.287541272410686,-0.126932171282201,0.708539779875092,-0.468133541932629,-0.257598658576466,-0.540777575063337,0.0437305399506578,0.353630354618098
"ENSMUSP00000078382","ENSMUSG00000024222","Fkbp5","17",28.399095,28.45831,28.517524,"10",46.143437,"UNC17883976",6.43208134701315,FALSE,0.456297076191195,0.801324548798343,-0.957754005830411,-0.362828168567552,0.305573183526396,-0.0940176439642351,0.0462303546674278,-0.194825344821005
"ENSMUSP00000134251","ENSMUSG00000092300","Cdk3-ps","11",116.216003,116.218145,116.220287,"4",131.42637,"UNC8234755",6.43205851642357,FALSE,0.809814739670871,0.304674965683208,-0.327255549291169,-0.769575132358454,-0.0961377651183746,0.353447953522551,-0.0739674811642781,-0.201001730944518
"ENSMUSP00000048078","ENSMUSG00000037531","Mrpl47","3",32.725397,32.731272,32.737147,"3",51.89921,"UNC5257463",6.43185993695679,FALSE,-0.322472370058401,-0.0686364381345818,0.461706059237585,0.0351420928047442,0.575719298895486,-0.813590721867203,-0.230505786177301,0.362637865299728
"ENSMUSP00000086948","ENSMUSG00000057230","Aak1","6",86.849517,86.92069,86.991864,"13",109.329926,"JAX00369912",6.43115192386487,FALSE,0.322353570172778,-0.0306492794363207,0.664367959668504,-0.717731183466082,0.106958056341558,0.0590064347670579,0.112427283717426,-0.51673284176495
"ENSMUSP00000015998","ENSMUSG00000015854","Cd5l","3",87.357881,87.364478,87.371074,"11",57.969756,"UNC19707841",6.43107656401036,FALSE,-0.228820552571868,-0.0514143479889373,0.788726763261441,-0.236706434232064,0.0534414750999841,-0.0569887348575521,0.487303683960987,-0.755541852671853
"ENSMUSP00000021297","ENSMUSG00000020922","Lsm12","11",102.162497,102.173896,102.185296,"14",86.173715,"JAX00385957",6.43089705743872,FALSE,0.450669013248186,0.00936506352451128,-0.108074918918874,0.0448138348714492,-0.0329976314070846,0.663661863454764,0.10227597622838,-1.12971320100132
"ENSMUSP00000026572","ENSMUSG00000025499","Hras","7",141.189105,141.191555,141.194005,"1",3.010274,"UNC6",6.43066772144377,FALSE,0.263551877251422,-0.0572248117945681,-0.191944360501304,0.480587494452712,0.328133336632703,0.0476319678890665,0.03056848443672,-0.901303988366923
"ENSMUSP00000010502","ENSMUSG00000010358","Ifi35","11",101.448407,101.453552,101.458698,"12",25.142704,"UNC_rs29214434",6.43055950766868,FALSE,0.465907018093431,0.0304702904277416,0.0083896943562871,-0.0824633799936578,0.804026105551841,-0.231248534756076,-0.391311370899265,-0.603769822780198
"ENSMUSP00000066639","ENSMUSG00000051732","Pabpc2","18",39.773497,39.77479,39.776082,"5",133.886239,"UNC10220105",6.43030972969049,FALSE,0.746238945870057,0.0579227599137114,0.0831472461370046,-0.443339417043531,-0.260908333344167,0.107817870442272,0.465570014571655,-0.75644908654692
"ENSMUSP00000106964","ENSMUSG00000038370","Pcp4l1","1",171.173262,171.184765,171.196268,"X",131.924183,"UNC31325334",6.42904551322855,FALSE,0.343317913984573,-0.530443650168589,0.117190194044822,-0.332847745111594,0.297940255770869,0.362525021565205,-0.377943360257148,0.120261370171898
"ENSMUSP00000103981","ENSMUSG00000004056","Akt2","7",27.591552,27.616189,27.640826,"2",140.354086,"UNC4090018",6.42900135123822,FALSE,0.488055805970423,0.476239221426611,0.0194970594438757,0.455607933635523,-0.474653610457309,-0.0861314149929459,-0.278515626529279,-0.600099368496889
"ENSMUSP00000059033","ENSMUSG00000039959","Hip1","5",135.406523,135.475822,135.545122,"17",22.356083,"UNC27671870",6.42886983739254,FALSE,-0.345091936502174,0.947469781570645,-0.44654529146511,0.206359134201093,0.256802051685288,-0.370716997296983,-0.382902489844046,0.13462574765123
"ENSMUSP00000125874","ENSMUSG00000075229","Ccdc58","16",36.07166,36.081889,36.092118,"12",36.898389,"JAX00330700",6.42886958505602,FALSE,0.226982212368568,-0.369558773247518,0.464476275977583,0.0735640568748699,-0.419064425608235,-0.153321471312891,-0.429798801250777,0.606720926198448
"ENSMUSP00000031058","ENSMUSG00000029166","Mapre3","5",30.814641,30.840374,30.866106,"6",134.484575,"UNC12140625",6.42885198921871,FALSE,0.0477028540265591,0.612742363212997,0.340179929108769,0.33350824383283,-0.335249834935,-1.03192307312738,0.157850815507683,-0.124811297626603
"ENSMUSP00000040956","ENSMUSG00000038936","Sccpdh","1",179.66821,179.6777,179.687189,"9",48.18386,"UNC16317467",6.42870852462035,FALSE,-0.525944171711783,0.622900063429679,-0.0912419063699121,0.112126757193585,0.318665156506341,0.00713281105853283,-0.707580949922569,0.263942239816266
"ENSMUSP00000043660","ENSMUSG00000033184","Tmed7","18",46.560235,46.578885,46.597535,"10",117.973458,"UNC18812646",6.4284510224325,FALSE,0.439479852666563,0.0500067110036454,-0.39705571670176,-0.199989289421371,-0.614055394982982,-0.206872845296718,0.530157845505834,0.398328837226812
"ENSMUSP00000042070","ENSMUSG00000036104","Rab3gap1","1",127.868773,127.90632,127.943868,"9",31.874976,"UNC16104318",6.42834547816488,FALSE,0.324837464390703,-0.0065632228056032,-0.151635097427065,-0.692637997440276,0.30722334972826,0.582591324560305,-0.502633007076536,0.138817186070254
"ENSMUSP00000100156","ENSMUSG00000095633","Igkv4-58","6",69.500254,69.5004,69.500545,"8",68.332734,"UNC14950669",6.42822519338464,FALSE,0.0195634890857747,-0.176388027565903,-0.392824727192046,0.64553596242034,0.29009409430368,0.28112352120293,0.191944322624592,-0.859048634879179
"ENSMUSP00000047737","ENSMUSG00000042312","S100a13","3",90.514435,90.519508,90.524581,"19",4.416151,"UNC29832780",6.42810799040513,FALSE,-0.0441121045498588,-0.22387898653455,-0.974831762218012,0.422597526250926,0.33865116350469,0.0128681231811277,0.677547151905903,-0.208841111540193
"ENSMUSP00000131504","ENSMUSG00000016664","Pacsin2","15",83.375607,83.420106,83.464606,"15",83.583874,"UNC25994203",6.42810621085822,TRUE,0.281747171937717,0.0351242832875177,0.710435681660978,0.123900383050463,-0.113441830533352,-0.303492035040428,0.222881650810933,-0.957155305173907
"ENSMUSP00000006523","ENSMUSG00000006360","Crip1","12",113.152012,113.152944,113.153877,"2",76.250568,"UNC3361099",6.42750843440773,FALSE,0.0288564997734286,-0.732164434011663,-0.687950710739086,0.500857610689928,0.226383905556137,0.00901852124891162,0.293278971934737,0.361719635547463
"ENSMUSP00000023289","ENSMUSG00000022617","Chkb","15",89.416405,89.423156,89.429908,"2",9.140164,"UNC2543532",6.42680097824944,FALSE,0.0186878382881999,0.0741489351006468,1.06212910028371,-0.144501302070104,-0.205609531172669,-0.869679515198892,0.336678018458412,-0.271853543689675
"ENSMUSP00000082862","ENSMUSG00000030397","Mark4","7",19.426075,19.442284,19.458494,"1",90.06273,"UNC1121510",6.42669759455449,FALSE,0.201444820575028,-0.250870833119734,-0.218028627888732,-0.0606150186540242,0.669437073745738,-0.992226437043227,1.05888348883506,-0.408024466449785
"ENSMUSP00000015987","ENSMUSG00000015843","Rxrg","1",167.598384,167.619004,167.639623,"16",62.937739,"JAX00209445",6.42643523767422,FALSE,-0.640291591171403,-0.211178680862664,0.818043224698821,0.0555646731332124,0.418293775584425,-0.435720924259498,0.546897597879041,-0.551608075001913
"ENSMUSP00000126329","ENSMUSG00000031827","Cotl1","8",119.809225,119.824902,119.840579,"9",106.60572,"UNC17077906",6.42629657640739,FALSE,0.482867586577395,-0.312394031458083,0.19735865947072,0.54612121399577,-0.0822238824273762,-0.446344202710965,0.298875562794453,-0.684260906241945
"ENSMUSP00000033934","ENSMUSG00000031533","Mrps31","8",22.41134,22.420502,22.429665,"8",17.0337,"CEAJAX00159275",6.42587923414349,FALSE,0.307898758488614,-0.474890293743656,-0.0176204109541472,0.931716413131829,0.149781996089383,-0.190626895251395,-0.416762479957479,-0.289497087803268
"ENSMUSP00000114598","ENSMUSG00000031767","Nudt7","8",114.133557,114.142934,114.152312,"4",137.244487,"backupUNC040580735",6.42559659039789,FALSE,0.210082516770732,-0.524207452451886,0.183285576451757,0.627330117633619,0.357494037505809,-0.677517065262708,-0.343456836153706,0.166989105506328
"ENSMUSP00000099441","ENSMUSG00000018669","Cdk5rap3","11",96.907426,96.911961,96.916496,"4",25.066759,"UNC6912114",6.42520745018384,FALSE,0.72226436790104,-0.643140283312027,0.0705807890683794,0.263318896012405,0.148790005985377,-0.617259705019123,-0.00123392424560309,0.0566798536096754
"ENSMUSP00000104361","ENSMUSG00000042709","Atpaf2","11",60.400626,60.409542,60.418457,"11",96.063825,"UNC20188945",6.42488409090128,FALSE,-0.852912889626593,0.145932240682636,0.281554815347898,0.0411552818727511,0.0331537305514066,-0.169699286858827,0.15255582914673,0.368260278884177
"ENSMUSP00000033821","ENSMUSG00000031444","F10","8",13.037308,13.046992,13.056676,"1",84.59996,"UNC1072525",6.42467517704521,FALSE,0.469168308070005,-0.0120275645582532,-0.180896617658489,0.384140511644158,0.406502331585684,-0.68138057024729,0.105779398173734,-0.491285797009619
"ENSMUSP00000028636","ENSMUSG00000027207","Galk2","2",125.859109,125.921704,125.984299,"9",111.582797,"UNC17128583",6.42421895720952,FALSE,-0.950578454677034,-0.0227622392804191,0.365518905125364,0.366608083508784,0.0547185523095887,0.317693094922263,0.258540123585261,-0.389738065493794
"ENSMUSP00000074448","ENSMUSG00000016534","Lamp2","X",38.401357,38.428906,38.456454,"18",57.777734,"UNC29340355",6.42409772214153,FALSE,0.0304833187870355,0.0504024373649759,0.313664870093166,-0.438523710487112,0.191732467836781,-0.478420517521681,0.772242828064745,-0.441581694137727
"ENSMUSP00000028238","ENSMUSG00000026878","Rab14","2",35.180205,35.190662,35.20112,"16",68.503769,"UNC27040854",6.42384704891134,FALSE,0.213137671735508,-0.22755637794373,0.22172499367643,0.170261557745018,0.654988531025822,-0.270259151066196,-0.483626980949101,-0.27867024422373
"ENSMUSP00000109346","ENSMUSG00000057738","Sptan1","2",29.96556,29.998506,30.031451,"12",108.3067,"UNC21854003",6.4236671005223,FALSE,0.12142735798055,0.707690172705154,-0.0588016880496339,0.204015042180633,-0.728495836966888,-0.186820810517553,0.402099327697932,-0.461113565030226
"ENSMUSP00000098591","ENSMUSG00000037679","Inf2","12",112.588784,112.60217,112.615556,"4",9.594825,"UNC6712413",6.42302571929299,FALSE,-0.480182274285904,-0.073119303211673,-0.53531379926281,-0.830776676815825,1.19995295754199,0.0889798011150199,-0.00901652634951111,0.639475821268988
"ENSMUSP00000109634","ENSMUSG00000022957","Itsn1","16",91.729281,91.824939,91.920597,"14",77.231958,"UNC24293547",6.42272897343287,FALSE,-0.102209720385741,0.910688717405193,-0.0271762768311178,-0.222312250010547,0.251904949470198,-0.490932393145308,-0.238895994655117,-0.0810670318474656
"ENSMUSP00000028915","ENSMUSG00000027428","Rbbp9","2",144.542265,144.546567,144.550869,"13",115.274005,"UNC23439482",6.4225327864658,FALSE,-0.0199331682421561,-0.00495845709210285,0.49542437986866,-0.328991911279594,-0.549462401564151,0.450065462746159,0.0736795258543815,-0.115823430291254
"ENSMUSP00000030192","ENSMUSG00000028470","Hint2","4",43.654227,43.655346,43.656466,"12",82.858886,"UNC21505948",6.42251888154698,FALSE,0.52059725021027,0.582723518224597,-0.461523252214549,-0.415732250573705,0.330578440976939,-0.315058489001122,-0.389455562364139,0.147870344741557
"ENSMUSP00000099962","ENSMUSG00000062647","Rpl7a","2",26.910764,26.912041,26.913318,"16",66.901531,"UNC27018617",6.42249945563973,FALSE,-0.261743216998877,0.19076155463834,-0.352871075168699,-0.86464433110598,0.189943573826028,0.533245341489301,0.142379972543346,0.422928180776412
"ENSMUSP00000100212","ENSMUSG00000076612","Ighg2c","12",113.285325,113.287128,113.28893,"1",119.191078,"UNC1522647",6.42205574523052,FALSE,-0.170268511159593,1.01997953473806,0.01191532370858,0.0149791465544207,-0.334907782169329,-0.114379503928617,-0.328848752098949,-0.0984694556445759
"ENSMUSP00000020343","ENSMUSG00000020132","Rab21","10",115.289863,115.302727,115.315591,"4",156.000889,"UNC8535605",6.42157779118289,FALSE,0.180670577879488,0.506932851307106,0.327928968185078,-0.28704355333923,-0.608506040778351,0.344898752927206,-0.352277696222956,-0.112603859958279
"ENSMUSP00000129565","ENSMUSG00000060803","Gstp1","19",4.035411,4.036662,4.037912,"5",64.065285,"UNC051679004",6.42094550376977,FALSE,0.566231806885872,-0.0579997969703508,-0.119277535565294,-0.181070017697389,0.428311670184032,0.036568158746908,0.271453690256916,-0.94421797584077
"ENSMUSP00000004208","ENSMUSG00000004105","Angptl2","2",33.216069,33.231893,33.247717,"16",65.501594,"UNC26997762",6.42030928610385,FALSE,-0.717461665300873,0.129405751763522,0.493317034356126,0.329593071751604,-0.339507393176,0.547409284593263,0.430698138062449,-0.873454222049991
"ENSMUSP00000086165","ENSMUSG00000003161","Sri","5",8.046078,8.057728,8.069379,"9",116.536253,"UNC17206714",6.42018511607227,FALSE,-0.617201126989055,-0.44869541204519,0.0812618968129991,-0.0194161230886687,0.502137740990846,0.210948918223527,-0.339450468983027,0.630414575078556
"ENSMUSP00000118179","ENSMUSG00000026553","Copa","1",172.082529,172.10243,172.12233,"2",82.699021,"UNC3434821",6.42000345306944,FALSE,-0.0745212145934678,-0.404969865891316,0.0850275522105397,0.803414953630911,0.0428835828289932,-0.225796873807265,0.403982857529043,-0.630020991907395
"ENSMUSP00000022521","ENSMUSG00000021948","Prkcd","14",30.595356,30.610783,30.62621,"6",147.677794,"UNC12349204",6.41969015119845,FALSE,-0.194899786625486,0.282166121353132,0.787216168157576,-0.0691718169853971,-0.919385206907805,0.209908849347641,0.025422843776482,-0.121257172116157
"ENSMUSP00000031423","ENSMUSG00000029467","Atp2a2","5",122.442702,122.472464,122.502225,"9",111.017398,"UNC17119904",6.41961892257139,FALSE,0.178613246618992,0.673701697276036,0.277900310855319,-0.370746708549447,-0.750610103334002,-0.0316237643623918,0.357112397796104,-0.33434707630055
