"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000028833","Ncdn","4",126.74375,126.748594,126.753438,"11",63.078556,"UNC19772737",6.27910259571932,FALSE
"ENSMUSG00000052468","Pmp2","3",10.179851,10.181868,10.183885,"5",147.196325,"UNC10393652",6.27906381249846,FALSE
"ENSMUSG00000083355","Gm11581","1",60.809116,60.809529,60.809942,"15",50.636844,"UNC25570105",6.27905622600468,FALSE
"ENSMUSG00000097214","Gm19791","10",22.110621,22.111983,22.113345,"15",19.091701,"UNC25143656",6.27887544650188,FALSE
"ENSMUSG00000048164","Gm7204","16",48.218605,48.218904,48.219204,"10",87.710965,"UNC101409337",6.27886028561792,FALSE
"ENSMUSG00000056602","Fry","5",150.25993,150.378841,150.497752,"15",91.167549,"UNC26100291",6.27883967128897,FALSE
"ENSMUSG00000032640","Chsy1","7",66.109515,66.141652,66.173789,"3",9.036168,"UNC4677914",6.27880003032741,FALSE
"ENSMUSG00000034573","Ptpn13","5",103.425192,103.511776,103.598359,"7",25.577912,"JAX00633649",6.27865829479342,FALSE
"ENSMUSG00000027863","Cd2","3",101.275899,101.281919,101.287939,"8",64.898799,"UNC14903078",6.27865240944479,FALSE
"ENSMUSG00000023935","Spats1","17",45.448937,45.461938,45.474938,"11",6.824339,"UNC19017246",6.27858657343019,FALSE
"ENSMUSG00000039546","Ajap1","4",153.373221,153.428016,153.482811,"3",42.559253,"UNC5130655",6.27855034137399,FALSE
"ENSMUSG00000073079","Srp54a","12",55.089202,55.101046,55.112891,"2",113.673038,"UNC3776734",6.27852928019725,FALSE
"ENSMUSG00000026668","Ucma","2",4.976122,4.980935,4.985748,"4",80.466714,"UNC7589886",6.27845233750829,FALSE
"ENSMUSG00000041238","Rbbp8","18",11.633276,11.688242,11.743207,"9",47.264341,"UNC16306995",6.27842222088677,FALSE
"ENSMUSG00000027575","Arfgap1","2",180.967225,180.974876,180.982526,"12",111.370548,"UNC21893896",6.27829270877162,FALSE
"ENSMUSG00000057762","Gm6169","13",97.098237,97.098766,97.099296,"4",142.187776,"UNC8382268",6.278121385732,FALSE
"ENSMUSG00000045180","Shroom2","X",152.609509,152.689487,152.769465,"18",56.81651,"UNC29325714",6.27808287843638,FALSE
"ENSMUSG00000019820","Utrn","10",12.382188,12.621962,12.861735,"1",186.921624,"UNC2382565",6.27804573287092,FALSE
"ENSMUSG00000096370","Gm21992","19",4.742913,4.777262,4.811612,"1",182.001894,"UNC2326977",6.27803558109953,FALSE
"ENSMUSG00000027864","Ptgfrn","3",101.040232,101.075255,101.110278,"17",80.786518,"UNC28444690",6.27803529106636,FALSE
"ENSMUSG00000081059","Gm11945","11",3.470785,3.471081,3.471377,"9",10.761952,"JAX00685675",6.2778597546241,FALSE
"ENSMUSG00000032766","Gng11","6",4.003943,4.006194,4.008445,"1",190.394209,"JAX00013946",6.27780313554651,FALSE
"ENSMUSG00000002820","Atg4d","9",21.265299,21.269834,21.274368,"4",10.811164,"JAX00115955",6.27767156744676,FALSE
"ENSMUSG00000068329","Htra2","6",83.051266,83.05327,83.055273,"15",86.890979,"UNC26040874",6.27766157240331,FALSE
"ENSMUSG00000060149","BC002059","17",16.97291,16.97334,16.97377,"3",81.864954,"JAX00220702",6.27752972283263,FALSE
"ENSMUSG00000057000","Nxf3","X",136.072099,136.078677,136.085255,"X",51.427978,"UNC30821425",6.27747539170704,FALSE
"ENSMUSG00000026885","Ttll11","2",35.751241,35.865577,35.979913,"X",14.810361,"UNC30676681",6.27738879022574,FALSE
"ENSMUSG00000097115","1810019N24Rik","7",12.948592,12.95518,12.961768,"11",99.116725,"UNC20224441",6.27726506293721,FALSE
"ENSMUSG00000098987","RP23-142E18.5","7",106.123174,106.123952,106.12473,"18",64.377282,"UNC29442845",6.27719631734488,FALSE
"ENSMUSG00000052488","Cherp","8",72.460489,72.467861,72.475233,"18",28.022273,"UNC28940933",6.27718531593894,FALSE
"ENSMUSG00000024978","Gpam","19",55.069734,55.084592,55.099451,"14",76.555853,"UNC24283076",6.27713210004806,FALSE
"ENSMUSG00000038623","Tm6sf1","7",81.859001,81.871718,81.884434,"11",114.18379,"UNC20442111",6.27708493680029,FALSE
"ENSMUSG00000022557","Bop1","15",76.452996,76.465132,76.477269,"10",101.792444,"UNC18572135",6.277033026827,FALSE
"ENSMUSG00000036737","Oxsr1","9",119.238432,119.28043,119.322427,"14",61.431148,"UNC24087134",6.27691785929787,FALSE
"ENSMUSG00000083367","Gm8806","X",80.533745,80.534448,80.535151,"9",123.973013,"UNC17311181",6.27670884231608,FALSE
"ENSMUSG00000097357","Gm16793","8",35.582572,35.585772,35.588972,"6",114.988732,"JAX00145649",6.27670218511908,FALSE
"ENSMUSG00000021846","Peli2","14",48.120869,48.190876,48.260883,"17",15.98712,"UNC27608912",6.27666949065957,FALSE
"ENSMUSG00000081975","Gm12482","4",52.821488,52.821802,52.822117,"13",101.796296,"UNC23234301",6.27666528109625,FALSE
"ENSMUSG00000029477","Morn3","5",123.035769,123.041392,123.047016,"4",10.811164,"JAX00115955",6.27662858737671,FALSE
"ENSMUSG00000048240","Gng7","10",80.948624,80.981784,81.014945,"13",6.198178,"JAX00201905",6.27662813391062,FALSE
"ENSMUSG00000032788","Pdxk","10",78.436744,78.45086,78.464975,"19",34.659865,"UNC30234737",6.27650461881516,FALSE
"ENSMUSG00000090305","Gm5459","14",31.076635,31.077041,31.077447,"12",99.953402,"UNC120214146",6.27641886296276,FALSE
"ENSMUSG00000054612","Mgmt","7",136.894611,137.011399,137.128187,"5",123.051912,"UNC10064329",6.27637816556201,FALSE
"ENSMUSG00000012609","Ttll5","12",85.824659,85.943276,86.061893,"17",67.806051,"UNC28235695",6.27635848764429,FALSE
"ENSMUSG00000094870","Zfp131","13",119.765187,119.777996,119.790805,"3",9.829303,"UNC4688515",6.27621553983942,FALSE
"ENSMUSG00000075229","Ccdc58","16",36.07166,36.081889,36.092118,"19",52.089033,"UNC190593408",6.27617815729331,FALSE
"ENSMUSG00000073995","Gm10604","4",11.97956,11.980412,11.981265,"15",95.972779,"UNC26168118",6.27617612419295,FALSE
"ENSMUSG00000061397","Krt79","15",101.929332,101.934828,101.940324,"12",74.675566,"UNC21410263",6.27596736374477,FALSE
"ENSMUSG00000062300","Pvrl2","7",19.716644,19.733108,19.749573,"18",66.275922,"UNC29474682",6.2759374049285,FALSE
"ENSMUSG00000030505","Prmt3","7",49.778346,49.818306,49.858265,"19",4.166114,"UNC29831148",6.27585655608858,FALSE
"ENSMUSG00000028680","Plk3","4",117.128655,117.131309,117.133963,"10",101.561318,"JAX00297377",6.27565255054598,FALSE
"ENSMUSG00000094271","Gm13290","4",88.773834,88.774318,88.774801,"2",163.765903,"JAX00510157",6.27560618236773,FALSE
"ENSMUSG00000020420","Zfp607","7",27.862557,27.871062,27.879567,"15",5.853281,"UNC150417244",6.27554603245075,FALSE
"ENSMUSG00000033705","Stard9","2",120.629126,120.680512,120.731897,"X",70.9573,"UNC30943983",6.27550850880966,FALSE
"ENSMUSG00000028644","Ermap","4",119.175457,119.182734,119.190011,"13",37.876298,"UNC22439863",6.27548013595361,FALSE
"ENSMUSG00000047181","Samd14","11",95.009879,95.017983,95.026087,"2",126.058362,"UNC3914924",6.27545480619391,FALSE
"ENSMUSG00000038299","Wdr36","18",32.837225,32.851822,32.86642,"17",75.721854,"UNC28362701",6.27540632337097,FALSE
"ENSMUSG00000014769","Psmb1","17",15.475721,15.486998,15.498276,"2",65.913389,"UNC3224577",6.27538142618885,FALSE
"ENSMUSG00000001924","Uba1","X",20.658326,20.670752,20.683179,"16",50.975768,"UNC26812729",6.2753639294328,FALSE
"ENSMUSG00000068086","Cyp2d9","15",82.452377,82.454602,82.456827,"12",17.670717,"UNC20716184",6.27535152602087,FALSE
"ENSMUSG00000074092","Gm6181","7",52.755465,52.755596,52.755728,"17",36.638254,"UNC27833067",6.27533837784226,FALSE
"ENSMUSG00000070520","Ndnl2","7",64.867052,64.870024,64.872997,"17",45.130498,"JAX00439608",6.27523886498159,FALSE
"ENSMUSG00000020074","Ccar1","10",62.743928,62.768148,62.792368,"3",150.15463,"UNC6525632",6.27519551824396,FALSE
"ENSMUSG00000053094","Tmem248","5",130.219744,130.231754,130.243765,"7",119.179557,"UNC13723225",6.27516468143415,FALSE
"ENSMUSG00000039246","Lyplal1","1",186.087731,186.10252,186.11731,"2",55.033162,"UNC3093829",6.27516341675728,FALSE
"ENSMUSG00000038759","Nup205","6",35.17743,35.21251,35.24759,"1",73.765349,"UNC936906",6.27513646021763,FALSE
"ENSMUSG00000044155","Naa38","6",18.848579,18.852165,18.855751,"18",25.308029,"UNC28908538",6.27512248065514,FALSE
"ENSMUSG00000040250","Asun","6",146.549632,146.563734,146.577835,"7",34.798212,"UNC12605417",6.27502133933638,FALSE
"ENSMUSG00000074650","Gm10735","13",113.039301,113.040772,113.042243,"5",147.20473,"UNC10393811",6.27495139839325,FALSE
"ENSMUSG00000073731","AI507597","4",141.614026,141.614815,141.615604,"10",63.506568,"UNC18093847",6.27488962151963,FALSE
"ENSMUSG00000025504","Eps8l2","7",141.33888,141.35095,141.36302,"12",85.161759,"UNC21532361",6.27483718654307,FALSE
"ENSMUSG00000097910","5033428I22Rik","8",57.332118,57.3364,57.340682,"5",4.88779,"UNC8557468",6.27477840120761,FALSE
"ENSMUSG00000083847","Xlr3d-ps","X",74.696047,74.700062,74.704076,"16",95.490056,"UNC27452665",6.2747656973181,FALSE
"ENSMUSG00000098792","uc_338","11",116.839794,116.83988,116.839966,"19",11.328098,"UNC29893945",6.27474116305366,FALSE
"ENSMUSG00000036712","Cyld","8",88.697028,88.724486,88.751945,"12",98.932598,"UNC21725034",6.27471282447681,FALSE
"ENSMUSG00000035847","Ids","X",70.343069,70.354076,70.365084,"1",62.719241,"UNC791131",6.27470927487733,FALSE
"ENSMUSG00000013083","2200002J24Rik","7",30.699783,30.700082,30.70038,"7",139.941138,"JAX00157824",6.27470769872495,FALSE
"ENSMUSG00000039735","Fnbp1l","3",122.538719,122.579193,122.619667,"15",53.96174,"JAX00062135",6.27462194492844,FALSE
"ENSMUSG00000083545","Gm13320","2",14.189609,14.189774,14.189938,"10",89.119986,"UNC18394532",6.27453247780836,FALSE
"ENSMUSG00000097425","Vmn1r90","7",14.561242,14.561706,14.562171,"10",37.354585,"JAX00287306",6.2745242713401,FALSE
"ENSMUSG00000046818","Ddit4l","3",137.621612,137.624972,137.628333,"5",131.090359,"UNC10180544",6.2745210653719,FALSE
"ENSMUSG00000092241","Gm20522","17",35.122738,35.124589,35.12644,"10",114.211024,"backupUNC100251964",6.27450931551002,FALSE
"ENSMUSG00000054226","Tprkb","6",85.915738,85.923011,85.930284,"18",57.973238,"UNC29343039",6.27450177772931,FALSE
"ENSMUSG00000057895","Zfp105","9",122.923072,122.92705,122.931028,"X",53.606195,"backupUNC200418225",6.27446259635071,FALSE
"ENSMUSG00000018583","G3bp1","11",55.469685,55.487262,55.504838,"18",42.096837,"JAX00082674",6.27444859759904,FALSE
"ENSMUSG00000081405","Gm13142","4",147.102327,147.103154,147.103981,"6",65.041553,"UNC11247194",6.27437324888335,FALSE
"ENSMUSG00000020412","Ascc2","11",4.637747,4.661723,4.685699,"14",22.514273,"UNC23688908",6.27432340856927,FALSE
"ENSMUSG00000027879","Sec22b","3",97.90119,97.912233,97.923276,"11",60.98701,"UNC19746175",6.27420148062032,FALSE
"ENSMUSG00000033628","Pik3c3","18",30.272747,30.310436,30.348126,"6",116.710163,"UNC11920737",6.27419295181589,FALSE
"ENSMUSG00000039917","Rhbdd2","5",135.632618,135.639533,135.646448,"7",134.942058,"UNC13918325",6.27401498657029,FALSE
"ENSMUSG00000071102","Gm10313","8",46.254677,46.255178,46.255678,"X",48.480441,"UNC30801779",6.27401415466454,FALSE
"ENSMUSG00000009569","Mkl2","16",13.256481,13.337005,13.417529,"14",69.550992,"UNC24190679",6.27399164798249,FALSE
"ENSMUSG00000086682","Gm16023","4",155.6083,155.616528,155.624755,"9",118.915779,"UNC17243368",6.27398252703548,FALSE
"ENSMUSG00000002233","Rhoc","3",104.789011,104.791735,104.794459,"8",12.453323,"UNC14176199",6.27394727486675,FALSE
"ENSMUSG00000040213","Ccbl2","3",142.701051,142.72298,142.74491,"7",140.111319,"UNC13996607",6.2739129086881,FALSE
"ENSMUSG00000021428","Riok1","13",38.036989,38.049211,38.061433,"8",50.946561,"UNC14721001",6.27377060983097,FALSE
"ENSMUSG00000097335","Gm26563","11",80.017354,80.023611,80.029868,"1",170.907255,"UNC2192408",6.27370408904213,FALSE
"ENSMUSG00000073988","Ttpa","4",20.007938,20.019362,20.030785,"17",78.913217,"UNC28414096",6.27363818444639,FALSE
"ENSMUSG00000037134","Prmt10","8",77.549397,77.565368,77.581338,"6",135.68979,"UNC12160290",6.27363726565085,FALSE
"ENSMUSG00000029592","Usp30","5",114.100333,114.11192,114.123506,"7",44.353471,"UNC12717360",6.27359306649771,FALSE
"ENSMUSG00000095078","Gm5866","5",52.58232,52.582774,52.583227,"2",101.77783,"UNC3644196",6.27355262383788,FALSE
"ENSMUSG00000030730","Atp2a1","7",126.445858,126.454483,126.463108,"2",163.765903,"JAX00510157",6.2735038304813,FALSE
"ENSMUSG00000009108","Gnat2","3",108.092789,108.09711,108.101432,"4",143.005993,"UNC8392364",6.2734993154966,FALSE
"ENSMUSG00000060121","Gemin2","12",59.013393,59.020932,59.02847,"6",40.148397,"JAX00607870",6.2733963867878,FALSE
"ENSMUSG00000047643","Gm5454","13",103.35625,103.356977,103.357704,"14",86.162981,"UNC24400875",6.27338831585445,FALSE
"ENSMUSG00000045078","Rnf216","5",142.990893,143.051956,143.11302,"7",26.364657,"JAX00149490",6.27336415539794,FALSE
"ENSMUSG00000022913","Psmg1","16",95.979933,95.985446,95.99096,"7",16.455041,"UNC12451181",6.27334174509579,FALSE
"ENSMUSG00000022999","Lmbr1l","15",98.903921,98.911076,98.918231,"19",16.029073,"UNC29953093",6.27327886830487,FALSE
"ENSMUSG00000029503","P2rx2","5",110.339812,110.341424,110.343035,"13",108.28194,"UNC23323454",6.27323565791069,FALSE
"ENSMUSG00000002985","Apoe","7",19.696109,19.697638,19.699166,"18",48.514152,"UNC29213619",6.27320656546117,FALSE
"ENSMUSG00000056476","Med12l","3",59.006978,59.162694,59.31841,"4",104.274949,"UNC7889994",6.273195252557,FALSE
"ENSMUSG00000043668","Tox3","8",90.24704,90.297692,90.348343,"3",105.014189,"UNC5893374",6.27318343075067,FALSE
"ENSMUSG00000086347","Gm11626","11",101.456576,101.456983,101.45739,"18",69.695585,"UNC29527411",6.27312256448907,FALSE
"ENSMUSG00000076749","Tcrg-C1","13",19.214103,19.21536,19.216618,"6",71.575675,"JAX00142403",6.2730771717269,FALSE
"ENSMUSG00000049382","Krt8","15",101.996711,102.000526,102.004342,"10",107.483787,"UNC100187548",6.27307171772191,FALSE
"ENSMUSG00000040364","Sec1","7",45.677689,45.686046,45.694402,"4",78.709088,"JAX00120829",6.27303404914583,FALSE
"ENSMUSG00000092619","Gm20438","7",7.975628,7.976892,7.978155,"1",126.180898,"UNC1617872",6.27298569377892,FALSE
"ENSMUSG00000082223","Gm15079","X",141.434973,141.43508,141.435188,"16",4.199827,"UNC26251504",6.27296922814655,FALSE
"ENSMUSG00000001062","Vps9d1","8",123.242356,123.248352,123.254348,"7",83.562636,"UNC13258129",6.27285015986371,FALSE
"ENSMUSG00000001445","Mrpl10","11",97.04156,97.045386,97.049213,"11",114.768703,"UNC20451390",6.27283060545086,FALSE
"ENSMUSG00000021908","Gm6768","12",119.260934,119.262603,119.264272,"6",129.82422,"backupUNC060210105",6.27268097260612,FALSE
"ENSMUSG00000026490","Cdc42bpa","1",179.960472,180.063038,180.165603,"8",36.583501,"UNC14513640",6.27266380128209,FALSE
"ENSMUSG00000020124","Usp15","10",123.113244,123.15509,123.196935,"18",73.910929,"JAX00085055",6.2726347455006,FALSE
"ENSMUSG00000030965","Fam175b","7",132.859225,132.87217,132.885114,"5",28.768019,"JAX00128274",6.2726325973319,FALSE
"ENSMUSG00000067106","Gm5529","1",79.922536,79.922981,79.923426,"16",97.92826,"JAX00429533",6.2724218222603,FALSE
"ENSMUSG00000053522","Lgals7","7",28.863853,28.865068,28.866284,"17",49.56548,"UNC27978216",6.27241258423513,FALSE
"ENSMUSG00000038756","Ttll6","11",96.133786,96.149618,96.165451,"9",111.562813,"UNC17128299",6.27232649629148,FALSE
"ENSMUSG00000021693","Kif2a","13",106.958996,106.990561,107.022126,"1",60.703147,"UNC769626",6.27223377094939,FALSE
"ENSMUSG00000030814","Bcl7c","7",127.663353,127.686143,127.708933,"5",66.511653,"UNC9367606",6.27216446409996,FALSE
"ENSMUSG00000070867","Trabd2b","4",114.406724,114.510911,114.615098,"14",17.913318,"UNC23643611",6.27212580596778,FALSE
"ENSMUSG00000041078","Grid1","14",34.819825,35.201602,35.583379,"1",7.143835,"UNC44002",6.27212323326921,FALSE
"ENSMUSG00000039851","4932438H23Rik","16",91.053935,91.074528,91.095122,"15",86.594714,"UNC26036790",6.27211645622972,FALSE
"ENSMUSG00000004038","Gstm3","3",107.942333,107.955808,107.969283,"13",5.66603,"UNC22048757",6.27211170307967,FALSE
"ENSMUSG00000035150","Eif2s3x","X",94.188707,94.200784,94.212862,"1",154.102892,"UNC1983252",6.27198148301688,FALSE
"ENSMUSG00000081431","Gm15483","7",133.738479,133.738706,133.738934,"18",38.832467,"UNC29077947",6.27191057707115,FALSE
"ENSMUSG00000045746","B230317F23Rik","8",60.983437,60.984672,60.985908,"18",20.128199,"UNC28842451",6.27182997147422,FALSE
"ENSMUSG00000031145","Prickle3","X",7.65726,7.662723,7.668186,"9",119.236022,"UNC17247123",6.27168393007238,FALSE
"ENSMUSG00000056268","Dennd1b","1",138.963436,139.06974,139.176043,"2",86.100773,"UNC3467697",6.27165050493823,FALSE
"ENSMUSG00000049625","Tifab","13",56.173703,56.176294,56.178885,"13",56.135559,"UNC22651850",6.27158249661118,TRUE
"ENSMUSG00000097861","Gm26858","17",32.369305,32.373875,32.378445,"7",6.527001,"UNC12398366",6.27150241595897,FALSE
"ENSMUSG00000015659","Serac1","17",6.042196,6.060968,6.079741,"18",68.670507,"UNC29512775",6.27146310760106,FALSE
"ENSMUSG00000020871","Dlx4","11",95.140456,95.14336,95.146263,"5",105.81354,"UNC9854135",6.27133223673259,FALSE
"ENSMUSG00000093470","Gm20645","11",23.736847,23.738602,23.740357,"18",23.875784,"UNC28888657",6.27131264079907,FALSE
"ENSMUSG00000058661","Gm7452","6",36.956644,36.95853,36.960417,"17",49.820524,"UNC27981031",6.27124952295607,FALSE
"ENSMUSG00000020019","Ntn4","10",93.640681,93.693944,93.747207,"12",41.525183,"UNC20972762",6.27109621412431,FALSE
"ENSMUSG00000014932","Yes1","5",32.611171,32.649118,32.687066,"15",86.934828,"UNC26041394",6.2710873465218,FALSE
"ENSMUSG00000024851","Pitpnm1","19",4.099998,4.106982,4.113965,"17",68.239417,"UNC28244157",6.27103166378341,FALSE
"ENSMUSG00000068263","Efcc1","6",87.730869,87.743388,87.755908,"7",134.130102,"JAX00656708",6.2710310597386,FALSE
"ENSMUSG00000042742","B630005N14Rik","6",13.625677,13.651822,13.677966,"4",13.881891,"JAX00545591",6.27101486309622,FALSE
"ENSMUSG00000098066","Gm26944","7",92.639739,92.64359,92.647442,"11",12.321285,"UNC19097144",6.27100941430271,FALSE
"ENSMUSG00000092395","Gm20463","17",34.601151,34.601364,34.601576,"17",26.036983,"JAX00434363",6.2709611322754,FALSE
"ENSMUSG00000037266","D4Wsu53e","4",134.923592,134.925632,134.927671,"15",91.917708,"UNC26114261",6.27095096835591,FALSE
"ENSMUSG00000040596","Pogk","1",166.384622,166.397242,166.409863,"10",22.730198,"UNC17570763",6.2708594984168,FALSE
"ENSMUSG00000085439","Gm13634","2",72.097603,72.1232,72.148796,"15",92.575157,"backupUNC150403504",6.27080885779604,FALSE
"ENSMUSG00000043257","Pigv","4",133.660387,133.666517,133.672647,"13",112.177007,"JAX00049146",6.27077949171837,FALSE
"ENSMUSG00000022619","Mapk8ip2","15",89.453913,89.45919,89.464468,"12",57.954601,"UNC21182482",6.27073712093987,FALSE
"ENSMUSG00000058607","Rpl31-ps20","19",30.16062,30.160808,30.160997,"9",121.928711,"UNC17286032",6.27066081162583,FALSE
"ENSMUSG00000092335","Gm7221","7",42.579783,42.586165,42.592547,"17",67.902596,"UNC28237729",6.27064256707073,FALSE
"ENSMUSG00000091363","Gm7701","18",24.257378,24.258117,24.258856,"19",36.368244,"UNC30260611",6.27056576539761,FALSE
"ENSMUSG00000024621","Csf1r","18",61.105572,61.11886,61.132149,"18",82.440267,"UNC29722793",6.27054634420558,FALSE
"ENSMUSG00000029086","Prom1","5",43.993625,44.047828,44.102032,"10",91.031745,"UNC18422331",6.27052789266615,FALSE
"ENSMUSG00000074489","Bglap3","3",88.368616,88.37068,88.372743,"15",90.110643,"UNC26081930",6.27051084235292,FALSE
"ENSMUSG00000026532","Spta1","1",174.172776,174.210613,174.24845,"6",128.41131,"UNC12059209",6.27047138742217,FALSE
"ENSMUSG00000029461","Fam168a","7",100.706651,100.77414,100.841628,"5",132.327258,"UNC10199341",6.27041453365609,FALSE
"ENSMUSG00000074925","Ptar1","19",23.6874,23.704264,23.721129,"13",89.301325,"UNC23054724",6.27039427109492,FALSE
"ENSMUSG00000022947","Cbr3","16",93.683215,93.687102,93.69099,"17",86.467736,"JAX00079109",6.27039264849608,FALSE
"ENSMUSG00000087507","Gm16141","11",19.013817,19.014486,19.015154,"11",33.667553,"UNC19377837",6.27035625153888,FALSE
"ENSMUSG00000004263","Atn1","6",124.739189,124.747856,124.756524,"16",88.277621,"UNC27340400",6.27027825595581,FALSE
"ENSMUSG00000041782","Lad1","1",135.818598,135.82597,135.833341,"1",176.044015,"JAX00277190",6.27027425608191,FALSE
"ENSMUSG00000041815","Poldip3","15",83.125978,83.137681,83.149384,"10",126.728703,"UNC18950326",6.27024791674047,FALSE
"ENSMUSG00000042182","Bend6","1",33.852052,33.879934,33.907816,"10",122.70116,"UNC18886386",6.27023814489949,FALSE
"ENSMUSG00000034773","BC030867","11",102.248882,102.257034,102.265187,"17",47.701838,"UNC27949301",6.27019964406351,FALSE
"ENSMUSG00000027514","Zbp1","2",173.206612,173.212768,173.218923,"4",65.221199,"UNC7392555",6.27016888972938,FALSE
"ENSMUSG00000097828","6430562O15Rik","13",99.396924,99.404894,99.412864,"5",130.466321,"JAX00597360",6.27009987108667,FALSE
"ENSMUSG00000021457","Syk","13",52.583173,52.615982,52.648792,"2",106.201366,"JAX00498904",6.27004782441057,FALSE
"ENSMUSG00000035392","Dennd1a","2",37.798991,38.04319,38.28739,"19",17.986765,"backupJAX00087393",6.26999035944183,FALSE
"ENSMUSG00000024970","AI846148","19",7.356464,7.369745,7.383026,"9",69.444371,"UNC16573846",6.26998359693817,FALSE
"ENSMUSG00000059483","Gm5528","1",72.004288,72.004529,72.00477,"1",52.491517,"UNC671782",6.26997947702551,FALSE
"ENSMUSG00000036553","Sh3tc1","5",35.69718,35.713228,35.729276,"5",19.798317,"UNC8745279",6.26994337240604,FALSE
"ENSMUSG00000028572","Hook1","4",95.96724,95.996326,96.025413,"18",44.95146,"UNC29163820",6.26991149870473,FALSE
"ENSMUSG00000022408","Fam83f","15",80.671847,80.686134,80.70042,"17",64.835955,"UNC28188752",6.26986803230528,FALSE
"ENSMUSG00000018750","Zbtb4","11",69.765912,69.774968,69.784023,"5",148.660024,"UNC10419602",6.26983651571581,FALSE
"ENSMUSG00000025977","Boll","1",55.248658,55.306064,55.363469,"11",117.545131,"UNC20489962",6.2698096727994,FALSE
"ENSMUSG00000074862","BC025920","10",81.60627,81.613486,81.620703,"13",104.128713,"JAX00368930",6.26978894010246,FALSE
"ENSMUSG00000067916","Gm13139","4",147.132038,147.156308,147.180579,"7",128.741846,"UNC13825909",6.26976029018565,FALSE
"ENSMUSG00000023980","Taf8","17",47.48805,47.495168,47.502287,"8",101.820201,"backupUNC080376445",6.26971162683138,FALSE
"ENSMUSG00000090000","Ier3ip1","18",76.930017,76.935811,76.941605,"9",86.028682,"UNC16799076",6.26970305822751,FALSE
"ENSMUSG00000040310","Alx4","2",93.642384,93.661862,93.681339,"6",58.734315,"UNC11168792",6.26957281631126,FALSE
"ENSMUSG00000038347","Tcte2","17",13.482553,13.622189,13.761825,"2",139.547981,"UNC4079972",6.2695457811396,FALSE
"ENSMUSG00000096793","Gm3002","14",3.810074,3.888296,3.966518,"15",38.525427,"UNC25401726",6.26950495482072,FALSE
"ENSMUSG00000039199","Zdhhc1","8",105.472481,105.478416,105.48435,"14",94.827672,"UNC24527195",6.26936903920682,FALSE
"ENSMUSG00000039086","Ss18l1","2",180.042509,180.056355,180.070201,"17",68.130883,"JAX00444494",6.26935523143136,FALSE
"ENSMUSG00000070637","Gm694","4",141.432672,141.434388,141.436105,"6",117.965421,"UNC11937912",6.26934498695929,FALSE
"ENSMUSG00000096775","Gm5796","14",4.023941,4.032656,4.04137,"7",26.429615,"JAX00149498",6.26933627080553,FALSE
"ENSMUSG00000093537","Gm7584","10",17.817379,17.817848,17.818318,"10",80.011672,"JAX00293727",6.26932313790257,FALSE
"ENSMUSG00000032083","Apoa1","9",46.22858,46.229523,46.230466,"13",43.268323,"JAX00356503",6.26928726520157,FALSE
"ENSMUSG00000081501","Gm13286","4",88.757844,88.758118,88.758392,"5",117.570786,"JAX00593954",6.26928359584485,FALSE
"ENSMUSG00000031779","Ccl22","8",94.74559,94.748644,94.751699,"5",33.205966,"JAX00128603",6.26926959099471,FALSE
"ENSMUSG00000056267","Cep70","9",99.243442,99.271922,99.300401,"8",46.577297,"UNC14659656",6.26924589417095,FALSE
"ENSMUSG00000097573","G730003C15Rik","1",59.119833,59.120986,59.122139,"6",92.702571,"JAX00143987",6.26918755229247,FALSE
"ENSMUSG00000031431","Tsc22d3","X",140.539528,140.570094,140.600659,"18",50.69449,"UNC29241604",6.2691358972668,FALSE
"ENSMUSG00000028619","Tceanc2","4",107.134155,107.156636,107.179116,"4",107.318437,"JAX00561354",6.26913155338372,TRUE
"ENSMUSG00000019763","Rmnd1","10",4.401915,4.417152,4.432388,"13",18.246093,"UNC22198401",6.26907354677114,FALSE
"ENSMUSG00000005802","Slc30a4","2",122.681233,122.691948,122.702663,"18",60.98216,"UNC29392272",6.2690628601812,FALSE
"ENSMUSG00000044751","Gm12231","11",55.118101,55.118448,55.118795,"9",103.71911,"UNC17030213",6.26900672596938,FALSE
"ENSMUSG00000036565","Ttyh3","5",140.620586,140.634808,140.649031,"7",141.294895,"UNC14011004",6.26896716488916,FALSE
"ENSMUSG00000003527","Dgcr14","16",17.900711,17.90603,17.911348,"18",58.197307,"UNC29346654",6.26890983286068,FALSE
"ENSMUSG00000079371","Gm3476","14",6.117368,6.121588,6.125807,"2",72.738275,"UNC3320822",6.26869778625331,FALSE
"ENSMUSG00000035049","Rrp12","19",41.862852,41.879502,41.896153,"4",41.191386,"JAX00548891",6.26867898990716,FALSE
"ENSMUSG00000068373","D430041D05Rik","2",104.143073,104.276704,104.410334,"3",110.390268,"UNC5953398",6.26866387981063,FALSE
"ENSMUSG00000037526","Atg14","14",47.540894,47.554664,47.568434,"17",93.368313,"UNC28628007",6.26865811398355,FALSE
"ENSMUSG00000097160","A630072L19Rik","12",100.941742,100.945808,100.949875,"3",66.941795,"JAX00525573",6.26864607299192,FALSE
"ENSMUSG00000032199","Polr2m","9",71.478437,71.482186,71.485935,"15",86.061279,"UNC26029725",6.26864428396743,FALSE
