"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000100270","ENSMUSG00000076680","Ighv6-6","12",114.434788,114.435016,114.435244,"6",51.534539,"UNC11076206",6.55174407506068,FALSE
"ENSMUSP00000126390","ENSMUSG00000070436","Serpinh1","7",99.345375,99.349302,99.35323,"18",68.279444,"UNC29507122",6.55147939432241,FALSE
"ENSMUSP00000023088","ENSMUSG00000022453","Naga","15",82.329532,82.334179,82.338826,"2",163.697268,"UNC4392486",6.55136761208511,FALSE
"ENSMUSP00000139011","ENSMUSG00000015536","Mocs2","13",114.818236,114.825256,114.832275,"6",58.894241,"JAX00611326",6.55136432937412,FALSE
"ENSMUSP00000131504","ENSMUSG00000016664","Pacsin2","15",83.375607,83.420106,83.464606,"14",31.307674,"UNC23791091",6.55125169041013,FALSE
"ENSMUSP00000099461","ENSMUSG00000015932","Dstn","2",143.91532,143.929322,143.943324,"17",79.728167,"UNC28428028",6.55095147182157,FALSE
"ENSMUSP00000139226","ENSMUSG00000032352","Lrrc1","9",77.430823,77.487846,77.54487,"14",41.007201,"UNC23928049",6.5509081597952,FALSE
"ENSMUSP00000120269","ENSMUSG00000038525","Armc10","5",21.645813,21.654254,21.662694,"9",102.798547,"UNC17015239",6.55071463544166,FALSE
"ENSMUSP00000071370","ENSMUSG00000025078","Nhlrc2","19",56.548261,56.573554,56.598846,"5",129.966341,"UNC10164304",6.55029518063801,FALSE
"ENSMUSP00000125620","ENSMUSG00000016194","Hsd11b1","1",193.22163,193.242842,193.264054,"8",57.563064,"UNC14802451",6.54974585477102,FALSE
"ENSMUSP00000112664","ENSMUSG00000033715","Akr1c14","13",4.049011,4.069716,4.090422,"19",55.16561,"UNC30531100",6.54966867082024,FALSE
"ENSMUSP00000082288","ENSMUSG00000021238","Aldh6a1","12",84.430723,84.440836,84.45095,"8",28.044385,"backupUNC080840901",6.548799695099,FALSE
"ENSMUSP00000021133","ENSMUSG00000020780","Srp68","11",116.245166,116.259692,116.274217,"9",124.043326,"UNC17311657",6.54873138748897,FALSE
"ENSMUSP00000034717","ENSMUSG00000032194","Kank2","9",21.766773,21.78266,21.798546,"3",84.557417,"UNC5682922",6.54861242511473,FALSE
"ENSMUSP00000099815","ENSMUSG00000026991","Pkp4","2",59.16085,59.258029,59.355208,"X",48.02744,"JAX00711208",6.5484894236382,FALSE
"ENSMUSP00000027769","ENSMUSG00000026492","Tfb2m","1",179.528055,179.537161,179.546267,"7",144.397885,"UNC14043504",6.54835790860204,FALSE
"ENSMUSP00000098053","ENSMUSG00000016554","Eif3d","15",77.958998,77.964911,77.970824,"6",135.6214,"UNC12159294",6.54825079081095,FALSE
"ENSMUSP00000099889","ENSMUSG00000074896","Ifit3","19",34.583531,34.586131,34.588731,"17",49.667763,"UNC27979175",6.54812410212931,FALSE
"ENSMUSP00000009256","ENSMUSG00000009112","Bcl2l13","6",120.83623,120.864536,120.892842,"10",122.346044,"UNC18880003",6.54765714351234,FALSE
"ENSMUSP00000033123","ENSMUSG00000040136","Abcc8","7",46.104523,46.142278,46.180033,"6",147.761255,"UNC12350249",6.54757779726642,FALSE
"ENSMUSP00000043492","ENSMUSG00000037111","Setd7","3",51.515319,51.538098,51.560878,"1",190.821384,"UNC2428302",6.54701158484617,FALSE
"ENSMUSP00000118743","ENSMUSG00000063698","Sfxn4","19",60.837277,60.849378,60.861479,"19",61.167434,"backupUNC190115512",6.54675933568242,TRUE
"ENSMUSP00000055318","ENSMUSG00000046404","Yod1","1",130.717327,130.719691,130.722055,"1",74.763033,"UNC949013",6.54672769564134,FALSE
"ENSMUSP00000125077","ENSMUSG00000003500","Impdh1","6",29.200434,29.208399,29.216364,"2",29.672277,"JAX00092609",6.54666300240812,FALSE
"ENSMUSP00000021046","ENSMUSG00000020705","Ddx42","11",106.216926,106.233032,106.249139,"13",46.993816,"UNC22550720",6.54650000421413,FALSE
"ENSMUSP00000085523","ENSMUSG00000000399","Ndufa9","6",126.821863,126.835504,126.849144,"8",40.890289,"UNC14578276",6.54617781322008,FALSE
"ENSMUSP00000108126","ENSMUSG00000002017","Fam98a","17",75.537086,75.544516,75.551946,"3",145.511835,"UNC6461377",6.54610678678994,FALSE
"ENSMUSP00000120014","ENSMUSG00000001056","Nhp2","11",51.619735,51.621724,51.623714,"11",60.092921,"UNC19737766",6.54544988654243,FALSE
"ENSMUSP00000027986","ENSMUSG00000026672","Optn","2",5.020642,5.042346,5.064051,"4",63.9689,"UNC7377688",6.54519365914832,FALSE
"ENSMUSP00000099349","ENSMUSG00000041895","Wipi1","11",109.573331,109.592649,109.611967,"14",28.635562,"UNC23758770",6.54516592648277,FALSE
"ENSMUSP00000025079","ENSMUSG00000024236","Svil","18",4.92054,5.01992,5.119299,"2",61.570049,"UNC3174382",6.54479491752077,FALSE
"ENSMUSP00000130941","ENSMUSG00000023921","Mut","17",40.934685,40.948337,40.961989,"X",73.969695,"UNC30965671",6.54442529566169,FALSE
"ENSMUSP00000122081","ENSMUSG00000015806","Qdpr","5",45.434032,45.442134,45.450235,"13",26.01522,"UNC22298532",6.54433036145496,FALSE
"ENSMUSP00000099368","ENSMUSG00000031078","Cttn","7",144.435733,144.453371,144.471009,"8",128.312583,"UNC15745622",6.54421283139854,FALSE
"ENSMUSP00000030797","ENSMUSG00000028955","Vamp3","4",151.0473,151.052632,151.057963,"11",95.325682,"UNC20178957",6.54416400707121,FALSE
"ENSMUSP00000106425","ENSMUSG00000027305","Ndufaf1","2",119.655446,119.659136,119.662827,"12",117.622036,"UNC21996033",6.54408868329075,FALSE
"ENSMUSP00000132842","ENSMUSG00000021910","Nisch","14",31.17093,31.193938,31.216946,"1",56.452832,"UNC720677",6.54315114119254,FALSE
"ENSMUSP00000009693","ENSMUSG00000009549","Srp14","2",118.47585,118.47778,118.479711,"15",62.185419,"UNC25723869",6.54291894376704,FALSE
"ENSMUSP00000052912","ENSMUSG00000020571","Pdia6","12",17.266545,17.275658,17.28477,"13",110.608197,"UNC23360955",6.54282352818569,FALSE
"ENSMUSP00000100103","ENSMUSG00000076501","Igkv2-137","6",67.555636,67.555926,67.556216,"1",188.163642,"UNC2396031",6.54247363367354,FALSE
"ENSMUSP00000009789","ENSMUSG00000019916","P4ha1","10",59.323296,59.3483,59.373304,"18",66.19715,"UNC29473161",6.54245225214087,FALSE
"ENSMUSP00000029549","ENSMUSG00000027940","Tpm3","3",90.072649,90.086776,90.100902,"6",92.710178,"UNC11598063",6.54238151371849,FALSE
"ENSMUSP00000033159","ENSMUSG00000030871","Ears2","7",122.037213,122.052238,122.067263,"19",22.196221,"UNC30058439",6.54215757309001,FALSE
"ENSMUSP00000055827","ENSMUSG00000045316","Fahd1","17",24.848896,24.849599,24.850302,"10",102.139454,"UNC18578290",6.54210332352128,FALSE
"ENSMUSP00000058680","ENSMUSG00000029175","Slc35f6","5",30.647933,30.653832,30.659731,"5",91.367942,"UNC9681847",6.54162952529243,FALSE
"ENSMUSP00000139043","ENSMUSG00000098387","Pet117","2",144.369062,144.3712,144.373337,"14",62.538351,"UNC24100102",6.54160697458321,FALSE
"ENSMUSP00000090349","ENSMUSG00000037608","Bclaf1","10",20.312469,20.327485,20.342501,"4",125.658003,"UNC8154961",6.54157031854414,FALSE
"ENSMUSP00000043401","ENSMUSG00000040648","Ppip5k2","1",97.706048,97.73823,97.770411,"2",161.841538,"UNC4363750",6.54155366429466,FALSE
"ENSMUSP00000112138","ENSMUSG00000027287","Snap23","2",120.567671,120.584463,120.601255,"13",77.973351,"UNC130535754",6.54133645454581,FALSE
"ENSMUSP00000023391","ENSMUSG00000022706","Mrpl40","16",18.872018,18.874392,18.876767,"19",53.073324,"UNC30502756",6.54092102411925,FALSE
"ENSMUSP00000136329","ENSMUSG00000024073","Birc6","17",74.528295,74.616034,74.703773,"8",21.823676,"JAX00159573",6.54090461048808,FALSE
"ENSMUSP00000015791","ENSMUSG00000015647","Lama5","2",180.176373,180.201116,180.225859,"11",35.427987,"JAX00307807",6.54081027384889,FALSE
"ENSMUSP00000057632","ENSMUSG00000033526","Ppip5k1","2",121.310561,121.332978,121.355396,"8",84.089762,"UNC15134655",6.54026445790614,FALSE
"ENSMUSP00000005616","ENSMUSG00000057672","Pkn1","8",83.669762,83.68447,83.699179,"10",87.194482,"UNC18372215",6.54025443367755,FALSE
"ENSMUSP00000081233","ENSMUSG00000028760","Eif4g3","4",137.993022,138.100765,138.208508,"8",84.089762,"UNC15134655",6.53968749749037,FALSE
"ENSMUSP00000100324","ENSMUSG00000094124","Gm16710","12",115.802648,115.802864,115.80308,"8",107.063014,"UNC15449774",6.53930361200826,FALSE
"ENSMUSP00000007042","ENSMUSG00000024474","Ik","18",36.744656,36.751148,36.757639,"8",68.382592,"UNC14951548",6.53874351181972,FALSE
"ENSMUSP00000031841","ENSMUSG00000029817","Tra2a","6",49.243921,49.253986,49.264052,"2",174.621804,"UNC020296472",6.53837015907505,FALSE
"ENSMUSP00000021158","ENSMUSG00000020803","Txndc17","11",72.207547,72.208781,72.210015,"17",27.458056,"UNC27723571",6.5379477072158,FALSE
"ENSMUSP00000070355","ENSMUSG00000020015","Cdk17","10",93.160876,93.201109,93.241342,"16",23.145718,"UNC26473552",6.53750942420574,FALSE
"ENSMUSP00000089708","ENSMUSG00000002147","Stat6","10",127.642986,127.651972,127.660957,"1",11.996568,"JAX00242029",6.53700512518365,FALSE
"ENSMUSP00000118318","ENSMUSG00000068036","Mllt4","17",13.760539,13.833344,13.90615,"14",76.289743,"UNC24279099",6.53613764651959,FALSE
"ENSMUSP00000034801","ENSMUSG00000032263","Bckdhb","9",83.92515,84.024694,84.124239,"14",82.134118,"UNC24349893",6.5358010806226,FALSE
"ENSMUSP00000020375","ENSMUSG00000064181","Rab3ip","10",116.905784,116.928082,116.95038,"17",40.935937,"JAX00438260",6.53566581783226,FALSE
"ENSMUSP00000002198","ENSMUSG00000002129","Sf3a1","11",4.16035,4.171446,4.182541,"11",48.344454,"UNC19578403",6.53562937328722,FALSE
"ENSMUSP00000050398","ENSMUSG00000089917","Uckl1","2",181.569149,181.57702,181.584892,"9",40.780112,"UNC16221071",6.53521289004442,FALSE
"ENSMUSP00000022960","ENSMUSG00000022336","Eif3e","15",43.25004,43.266388,43.282736,"7",129.507873,"UNC13839842",6.53425241962672,FALSE
"ENSMUSP00000112090","ENSMUSG00000027593","Raly","2",154.791096,154.829178,154.867261,"3",64.775904,"UNC030083355",6.53414648436658,FALSE
"ENSMUSP00000030169","ENSMUSG00000028455","Stoml2","4",43.02769,43.0297,43.03171,"1",8.051126,"UNC58412",6.53344334348521,FALSE
"ENSMUSP00000021913","ENSMUSG00000021460","Auh","13",52.835119,52.8824,52.929681,"X",161.502466,"UNC31529785",6.53249751231762,FALSE
"ENSMUSP00000003268","ENSMUSG00000003200","Sh3gl1","17",56.016753,56.026695,56.036637,"12",101.994123,"UNC21762112",6.53246135034058,FALSE
"ENSMUSP00000127774","ENSMUSG00000058655","Eif4b","15",102.073773,102.085472,102.097172,"10",125.440312,"JAX00301543",6.5324457834445,FALSE
"ENSMUSP00000114234","ENSMUSG00000028608","0610037L13Rik","4",107.889813,107.894598,107.899384,"19",50.151088,"UNC30449417",6.53211280444234,FALSE
"ENSMUSP00000101718","ENSMUSG00000078566","Bnip3","7",138.890836,138.900178,138.909519,"11",11.81186,"UNC19091580",6.53200922028151,FALSE
"ENSMUSP00000021380","ENSMUSG00000020993","Trappc6b","12",59.043093,59.052277,59.061461,"13",67.568597,"JAX00045820",6.53176291413672,FALSE
"ENSMUSP00000032440","ENSMUSG00000030298","Sec13","6",113.728067,113.734405,113.740743,"7",143.846413,"UNC14036433",6.53167363120903,FALSE
"ENSMUSP00000031978","ENSMUSG00000029918","Mrps33","6",39.801804,39.806396,39.810988,"6",40.148397,"JAX00607870",6.53115169513642,TRUE
"ENSMUSP00000118048","ENSMUSG00000070972","Dnajc25","4",58.995062,59.010318,59.025573,"16",50.7372,"UNC26808995",6.53086608110245,FALSE
"ENSMUSP00000086207","ENSMUSG00000022610","Mapk12","15",89.130585,89.135644,89.140703,"5",110.503079,"UNC9901950",6.53056082415551,FALSE
"ENSMUSP00000035179","ENSMUSG00000032565","Nudt16","9",105.129338,105.130572,105.131805,"3",148.421402,"UNC6504622",6.53045779282709,FALSE
"ENSMUSP00000021133","ENSMUSG00000020780","Srp68","11",116.245166,116.259692,116.274217,"2",92.176287,"JAX00097256",6.53036256019934,FALSE
"ENSMUSP00000040244","ENSMUSG00000029762","Akr1b8","6",34.354119,34.361291,34.368463,"3",136.06041,"UNC6319452",6.53010469301214,FALSE
"ENSMUSP00000046046","ENSMUSG00000038563","Eftud1","7",82.648614,82.713233,82.777852,"12",98.130421,"backupJAX00039505",6.52950591835211,FALSE
"ENSMUSP00000044050","ENSMUSG00000035000","Dpp4","2",62.330073,62.371152,62.412231,"4",150.063281,"UNC8443750",6.52885938966081,FALSE
"ENSMUSP00000044554","ENSMUSG00000037712","Fermt2","14",45.458792,45.494455,45.530118,"4",153.565531,"UNC8498402",6.52840184804498,FALSE
"ENSMUSP00000057893","ENSMUSG00000046034","Fam105b","15",27.605919,27.618306,27.630693,"11",98.063862,"UNC20212909",6.52837084327642,FALSE
"ENSMUSP00000046199","ENSMUSG00000042286","Stab1","14",31.139013,31.153827,31.168641,"17",6.754984,"UNC27525742",6.52773145827252,FALSE
"ENSMUSP00000032882","ENSMUSG00000030647","Ndufc2","7",97.400003,97.403902,97.407802,"15",6.067461,"JAX00392437",6.52755726692544,FALSE
"ENSMUSP00000031668","ENSMUSG00000029661","Col1a2","6",4.504814,4.523178,4.541543,"19",55.16561,"UNC30531100",6.52727611923993,FALSE
"ENSMUSP00000099819","ENSMUSG00000020402","Vdac1","11",52.36086,52.375128,52.389397,"9",13.46006,"JAX00168346",6.52661097705782,FALSE
"ENSMUSP00000103724","ENSMUSG00000028416","Bag1","4",40.936398,40.94234,40.948281,"7",26.429615,"JAX00149498",6.52650101160263,FALSE
"ENSMUSP00000123880","ENSMUSG00000038084","Opa1","16",29.579334,29.617109,29.654884,"13",99.333162,"UNC23200103",6.52628376601001,FALSE
"ENSMUSP00000026698","ENSMUSG00000025608","Podxl","6",31.519488,31.541734,31.563981,"9",64.703235,"UNC16515007",6.52621246339933,FALSE
"ENSMUSP00000069418","ENSMUSG00000073418","C4b","17",34.72838,34.736131,34.743882,"9",96.695466,"UNC16934132",6.52590272919555,FALSE
"ENSMUSP00000063839","ENSMUSG00000054693","Adam10","9",70.678997,70.729613,70.780229,"15",66.444647,"UNC25777607",6.52588776342837,FALSE
"ENSMUSP00000002825","ENSMUSG00000002748","Baz1b","5",135.187264,135.216696,135.246129,"18",72.913548,"UNC29579046",6.5255700289572,FALSE
"ENSMUSP00000022927","ENSMUSG00000022314","Rad21","15",51.962605,51.977182,51.99176,"3",57.386365,"UNC5334986",6.52549637154997,FALSE
"ENSMUSP00000081001","ENSMUSG00000064367","mt-Nd5","MT",0.011742,0.012654,0.013565,"4",54.754085,"UNC7281052",6.52548440096645,FALSE
"ENSMUSP00000038813","ENSMUSG00000036241","Ube2r2","4",41.135743,41.164562,41.19338,"16",97.523741,"UNC27477291",6.52537863531211,FALSE
"ENSMUSP00000031621","ENSMUSG00000029617","Ccz1","5",143.987916,144.001384,144.014853,"11",110.950224,"UNC20383266",6.52469529023989,FALSE
"ENSMUSP00000046129","ENSMUSG00000040407","Akap9","5",3.928054,4.004132,4.080209,"14",111.733098,"UNC24763945",6.52450051224908,FALSE
"ENSMUSP00000031841","ENSMUSG00000029817","Tra2a","6",49.243921,49.253986,49.264052,"12",112.773009,"UNC21914824",6.52418839612247,FALSE
"ENSMUSP00000031355","ENSMUSG00000029407","Uso1","5",92.137938,92.170366,92.202794,"14",46.390423,"UNC23949581",6.52382748015967,FALSE
"ENSMUSP00000004134","ENSMUSG00000004032","Gstm5","3",107.895821,107.897254,107.898686,"11",121.597434,"UNC110193115",6.52379904065333,FALSE
"ENSMUSP00000006027","ENSMUSG00000005873","Reep5","18",34.344889,34.359152,34.373415,"6",18.441565,"UNC10652442",6.52331329117892,FALSE
"ENSMUSP00000114304","ENSMUSG00000030088","Aldh1l1","6",90.486427,90.543315,90.600203,"4",138.849584,"UNC8334232",6.52311136024981,FALSE
"ENSMUSP00000045110","ENSMUSG00000040653","Ppp1r14c","10",3.36615,3.415562,3.464975,"X",161.502466,"UNC31529785",6.522895314535,FALSE
"ENSMUSP00000101197","ENSMUSG00000078486","2310042D19Rik","4",156.215927,156.218617,156.221307,"15",7.697783,"JAX00392802",6.52266098308012,FALSE
"ENSMUSP00000032974","ENSMUSG00000030730","Atp2a1","7",126.445858,126.454483,126.463108,"9",16.926672,"UNC15910874",6.52246420655346,FALSE
"ENSMUSP00000126825","ENSMUSG00000021282","Eif5","12",111.538101,111.542427,111.546753,"17",25.648719,"UNC27701751",6.52232610145177,FALSE
"ENSMUSP00000044604","ENSMUSG00000036678","Aaas","15",102.338247,102.344503,102.350759,"7",16.305764,"UNC12449622",6.52211119928626,FALSE
"ENSMUSP00000093992","ENSMUSG00000065979","Cpped1","16",11.803721,11.856583,11.909445,"1",31.955642,"JAX00002160",6.52199457005208,FALSE
"ENSMUSP00000082694","ENSMUSG00000029651","Mtus2","5",147.95732,148.136692,148.316065,"12",5.180911,"UNC20560330",6.52185822166956,FALSE
"ENSMUSP00000043190","ENSMUSG00000034781","Gna11","10",81.528724,81.536957,81.54519,"16",43.939248,"UNC26721432",6.52184614846185,FALSE
"ENSMUSP00000099621","ENSMUSG00000028884","Rpa2","4",132.768332,132.773542,132.778752,"11",108.280966,"UNC20341917",6.52173013721156,FALSE
"ENSMUSP00000044665","ENSMUSG00000037942","Crp","1",172.698056,172.699011,172.699966,"17",15.947857,"UNC27608395",6.52131385326428,FALSE
"ENSMUSP00000022954","ENSMUSG00000022332","Khdrbs3","15",68.92842,69.010966,69.093512,"19",18.205599,"UNC29989167",6.52101142970299,FALSE
"ENSMUSP00000022946","ENSMUSG00000022323","Hrsp12","15",34.484021,34.489638,34.495255,"X",163.416196,"UNC31544061",6.52064893320583,FALSE
"ENSMUSP00000026009","ENSMUSG00000025035","Arl3","19",46.531109,46.552097,46.573085,"5",147.22574,"JAX00600829",6.52029705607216,FALSE
"ENSMUSP00000022781","ENSMUSG00000022174","Dad1","14",54.235479,54.244792,54.254104,"4",132.955036,"UNC8250192",6.52020053594071,FALSE
"ENSMUSP00000102062","ENSMUSG00000016559","H3f3b","11",116.021912,116.024937,116.027962,"3",149.794842,"UNC6521147",6.51990459307978,FALSE
"ENSMUSP00000034590","ENSMUSG00000032085","Tagln","9",45.929628,45.932843,45.936058,"11",114.737836,"UNC20451160",6.51871149254403,FALSE
"ENSMUSP00000042342","ENSMUSG00000036752","Tubb4b","2",25.22216,25.223431,25.224702,"12",17.63375,"UNC120026302",6.51827704268249,FALSE
"ENSMUSP00000008733","ENSMUSG00000029131","Dnajb6","5",29.735688,29.761083,29.786478,"3",119.419027,"UNC6074227",6.51736313910044,FALSE
"ENSMUSP00000003404","ENSMUSG00000003316","Glg1","8",111.154421,111.206818,111.259216,"10",127.331244,"backupUNC100148834",6.51705066759029,FALSE
"ENSMUSP00000108469","ENSMUSG00000046709","Mapk10","5",102.907948,103.059641,103.211334,"9",50.291186,"UNC16343835",6.51689962555662,FALSE
"ENSMUSP00000109897","ENSMUSG00000015090","Ptgds","2",25.466709,25.468378,25.470046,"X",10.962359,"UNC30645640",6.51645319335998,FALSE
"ENSMUSP00000057669","ENSMUSG00000017686","Rhot1","11",80.209019,80.238463,80.267907,"7",24.797138,"backupJAX00633478",6.51613533975643,FALSE
"ENSMUSP00000027897","ENSMUSG00000026603","Smyd2","1",189.880492,189.901428,189.922363,"11",94.513108,"UNC20168838",6.51498420567945,FALSE
"ENSMUSP00000029256","ENSMUSG00000027706","Sec62","3",30.792876,30.80707,30.821263,"6",117.446497,"UNC11931097",6.51441750239618,FALSE
"ENSMUSP00000062576","ENSMUSG00000026434","Nucks1","1",131.910458,131.92339,131.936321,"5",111.153919,"UNC9909896",6.51389260246163,FALSE
"ENSMUSP00000106180","ENSMUSG00000027227","Sord","2",122.234749,122.250044,122.26534,"15",25.172107,"UNC25211868",6.51361886018644,FALSE
"ENSMUSP00000077744","ENSMUSG00000063882","Uqcrh","4",116.066965,116.071018,116.075071,"1",12.722538,"UNC010520877",6.51344195700501,FALSE
"ENSMUSP00000118048","ENSMUSG00000070972","Dnajc25","4",58.995062,59.010318,59.025573,"8",113.70814,"UNC15528439",6.51331037053276,FALSE
"ENSMUSP00000129224","ENSMUSG00000090935","Synj2bp","12",81.497941,81.515426,81.532911,"5",127.570222,"JAX00596365",6.51303957105096,FALSE
"ENSMUSP00000080994","ENSMUSG00000064354","mt-Co2","MT",0.007013,0.007354,0.007696,"X",13.518063,"UNC30667923",6.51263383429252,FALSE
"ENSMUSP00000009774","ENSMUSG00000009630","Ppp2cb","8",33.599621,33.609708,33.619794,"1",21.591279,"UNC251384",6.51233263295956,FALSE
"ENSMUSP00000070726","ENSMUSG00000026626","Ppp2r5a","1",191.351981,191.374511,191.397041,"3",29.691281,"UNC4947492",6.51101594167276,FALSE
"ENSMUSP00000025791","ENSMUSG00000024858","Adrbk1","19",4.286001,4.296112,4.306222,"1",163.568682,"UNC2088485",6.51066689028908,FALSE
"ENSMUSP00000027396","ENSMUSG00000026198","Abcb6","1",75.171717,75.176054,75.180392,"6",118.541496,"JAX00623908",6.51056430879315,FALSE
"ENSMUSP00000032844","ENSMUSG00000030615","Tmem126a","7",90.4507,90.453964,90.457229,"15",102.286712,"UNC26236663",6.51047427415,FALSE
"ENSMUSP00000029476","ENSMUSG00000027879","Sec22b","3",97.90119,97.912233,97.923276,"7",48.978668,"JAX00638320",6.51013818427214,FALSE
"ENSMUSP00000032825","ENSMUSG00000030605","Mfge8","7",79.133769,79.141414,79.14906,"6",82.818636,"UNC11495739",6.5090900368109,FALSE
"ENSMUSP00000034267","ENSMUSG00000031808","Slc27a1","8",71.568927,71.577818,71.586708,"12",113.814458,"UNC21927955",6.50902785178142,FALSE
"ENSMUSP00000126292","ENSMUSG00000050761","Gp1bb","16",18.620319,18.621361,18.622403,"15",10.637246,"JAX00058901",6.50880118152105,FALSE
"ENSMUSP00000003404","ENSMUSG00000003316","Glg1","8",111.154421,111.206818,111.259216,"18",34.3199,"UNC29027687",6.50867054460666,FALSE
"ENSMUSP00000099621","ENSMUSG00000028884","Rpa2","4",132.768332,132.773542,132.778752,"7",130.865626,"UNC13861219",6.50857427205446,FALSE
"ENSMUSP00000028307","ENSMUSG00000026938","Fcna","2",25.624666,25.626348,25.62803,"15",67.045989,"UNC25785598",6.50840797473071,FALSE
"ENSMUSP00000014290","ENSMUSG00000026786","Apbb1ip","2",22.774094,22.824874,22.875653,"3",128.026945,"UNC6206601",6.50815665740852,FALSE
"ENSMUSP00000032114","ENSMUSG00000030036","Mogs","6",83.115496,83.117197,83.118898,"4",31.183993,"UNC6999969",6.50701838805054,FALSE
"ENSMUSP00000037131","ENSMUSG00000034424","Gcsh","8",116.98181,116.987674,116.993537,"3",143.58403,"UNC6433679",6.50695253439222,FALSE
"ENSMUSP00000016463","ENSMUSG00000016319","Slc25a5","X",36.795651,36.797229,36.798807,"8",79.00638,"UNC15066837",6.50680663124525,FALSE
"ENSMUSP00000034464","ENSMUSG00000031983","2310022B05Rik","8",124.635766,124.649568,124.663369,"8",61.989768,"JAX00670282",6.50657751586963,FALSE
"ENSMUSP00000037583","ENSMUSG00000021248","Tmed10","12",85.340614,85.357666,85.374717,"11",101.103324,"UNC20251195",6.50657590349253,FALSE
"ENSMUSP00000028848","ENSMUSG00000027371","Fahd2a","2",127.436215,127.44039,127.444565,"12",81.384381,"UNC21488031",6.506564988219,FALSE
"ENSMUSP00000020420","ENSMUSG00000020198","Ap3d1","10",80.706978,80.724594,80.742211,"3",152.461737,"JAX00542402",6.50637081995146,FALSE
"ENSMUSP00000088727","ENSMUSG00000069044","Usp9y","Y",1.298957,1.37937,1.459782,"X",70.423447,"UNC30940600",6.50635562998546,FALSE
"ENSMUSP00000102536","ENSMUSG00000073982","Rhog","7",102.239123,102.244623,102.250123,"7",48.80352,"backupJAX00151051",6.50600301353647,FALSE
"ENSMUSP00000123851","ENSMUSG00000090066","1110002E22Rik","3",138.065052,138.073279,138.081506,"7",18.322514,"JAX00632799",6.50588129117773,FALSE
"ENSMUSP00000053160","ENSMUSG00000043572","Pars2","4",106.651069,106.653176,106.655282,"11",79.547114,"JAX00316072",6.50529467382113,FALSE
"ENSMUSP00000101003","ENSMUSG00000020153","Ndufs7","10",80.249121,80.252958,80.256794,"17",49.586515,"UNC27978261",6.50493254713889,FALSE
"ENSMUSP00000053325","ENSMUSG00000024259","Slc25a46","18",31.580168,31.595035,31.609902,"11",44.668414,"UNC19526790",6.50469014274369,FALSE
"ENSMUSP00000062747","ENSMUSG00000026986","Hnmt","2",24.00291,24.026152,24.049394,"17",83.267436,"UNC28482188",6.50464860855453,FALSE
"ENSMUSP00000107770","ENSMUSG00000027012","Dync1i2","2",71.211706,71.237504,71.263303,"11",49.274873,"UNC19587440",6.50464127560138,FALSE
"ENSMUSP00000104939","ENSMUSG00000017754","Pltp","2",164.839518,164.848614,164.857711,"17",47.311561,"UNC27943720",6.50424139214039,FALSE
"ENSMUSP00000129789","ENSMUSG00000064030","Wibg","10",128.747879,128.757224,128.766568,"8",36.491654,"UNC14512197",6.50395426628767,FALSE
"ENSMUSP00000121014","ENSMUSG00000029209","Gnpda2","5",69.573108,69.582722,69.592337,"1",76.223747,"UNC965877",6.50348683260239,FALSE
"ENSMUSP00000029214","ENSMUSG00000027671","Actl6a","3",32.708546,32.717757,32.726968,"11",5.15753,"UNC19003210",6.50343148653896,FALSE
"ENSMUSP00000090316","ENSMUSG00000019984","Med23","10",24.869986,24.891834,24.913681,"8",87.300635,"JAX00164456",6.50335814169224,FALSE
"ENSMUSP00000129441","ENSMUSG00000051705","Senp8","9",59.734259,59.742454,59.750649,"11",72.556476,"UNC110206334",6.50311699787832,FALSE
"ENSMUSP00000034903","ENSMUSG00000032348","Gsta4","9",78.191966,78.200657,78.209348,"8",49.831808,"UNC14706253",6.50274418400989,FALSE
"ENSMUSP00000021425","ENSMUSG00000021037","Ahsa1","12",87.266746,87.270372,87.273997,"2",93.738089,"UNC3540315",6.50256444573704,FALSE
"ENSMUSP00000015227","ENSMUSG00000015083","C8g","2",25.498651,25.500185,25.501719,"17",93.661638,"UNC28630446",6.50244841256278,FALSE
"ENSMUSP00000090360","ENSMUSG00000017176","Nt5c3b","11",100.422321,100.432064,100.441808,"17",31.570844,"UNC27772495",6.50239794592147,FALSE
"ENSMUSP00000006562","ENSMUSG00000006395","Hyi","4",118.35999,118.361367,118.362744,"5",142.493619,"UNC10334294",6.50236199469805,FALSE
"ENSMUSP00000101478","ENSMUSG00000028670","Lypla2","4",135.968224,135.970425,135.972626,"17",63.315691,"UNC28167375",6.50159056808415,FALSE
"ENSMUSP00000114304","ENSMUSG00000030088","Aldh1l1","6",90.486427,90.543315,90.600203,"3",39.688518,"UNC5094514",6.50100872583362,FALSE
"ENSMUSP00000038232","ENSMUSG00000035237","Lcat","8",105.939551,105.941466,105.943382,"12",63.436806,"UNC21261118",6.50093210742362,FALSE
"ENSMUSP00000002825","ENSMUSG00000002748","Baz1b","5",135.187264,135.216696,135.246129,"1",32.526963,"JAX00245836",6.50055852671116,FALSE
"ENSMUSP00000025511","ENSMUSG00000024608","Rps14","18",60.77451,60.776528,60.778546,"6",134.038328,"UNC12132396",6.5002064453234,FALSE
